mysql> select fid1,fid2,mem1,mem2,count(*) from mdetail group by fid1,fid2,mem1,mem2;
+------+------+------+------+----------+
| fid1 | fid2 | mem1 | mem2 | count(*) |
| 1931 | 1931 |    5 |    1 |        3 |
| 1931 | 1931 |    5 |    2 |        3 |
| 1931 | 1931 |    5 |    3 |        3 |
| 1931 | 1931 |    5 |    4 |        3 |
| 1931 | 1931 |    5 |    5 |        3 |
| 1931 | 1931 |    5 |    6 |        3 |
| 1931 | 1931 |    5 |    7 |        3 |
| 1931 | 1931 |    5 |    8 |        3 |
| 1931 | 1931 |    5 |    9 |        3 |
| 1931 | 1931 |    8 |    1 |        3 |
| 1931 | 1931 |    8 |    2 |        3 |
| 1931 | 1931 |    8 |    3 |        3 |
| 1931 | 1931 |    8 |    4 |        3 |
| 1931 | 1931 |    8 |    5 |        3 |
| 1931 | 1931 |    8 |    6 |        3 |
| 1931 | 1931 |    8 |    7 |        3 |
| 1931 | 1931 |    8 |    8 |        3 |
| 1931 | 1931 |    8 |    9 |        3 |
| 1931 | 1931 |    9 |    1 |        3 |
| 1931 | 1931 |    9 |    2 |        3 |
| 1931 | 1931 |    9 |    3 |        3 |
| 1931 | 1931 |    9 |    4 |        3 |
| 1931 | 1931 |    9 |    5 |        3 |
| 1931 | 1931 |    9 |    6 |        3 |
| 1931 | 1931 |    9 |    7 |        3 |
| 1931 | 1931 |    9 |    8 |        3 |
| 1931 | 1931 |    9 |    9 |        3 |
| 1933 | 1933 |    1 |    1 |        3 |
| 1933 | 1933 |    1 |    2 |        3 |
| 1933 | 1933 |    1 |    3 |        3 |
| 1933 | 1933 |    1 |    4 |        3 |
| 1933 | 1933 |    2 |    1 |        3 |
| 1933 | 1933 |    2 |    2 |        3 |
| 1933 | 1933 |    2 |    3 |        3 |
| 1933 | 1933 |    2 |    4 |        3 |
| 1933 | 1933 |    3 |    1 |        3 |
| 1933 | 1933 |    3 |    2 |        3 |
| 1933 | 1933 |    3 |    3 |        3 |
| 1933 | 1933 |    3 |    4 |        3 |
| 1934 | 1934 |    1 |    1 |        3 |
| 1934 | 1934 |    1 |    2 |        3 |
| 1934 | 1934 |    1 |    3 |        3 |
| 1934 | 1934 |    1 |    4 |        3 |
| 1934 | 1934 |    2 |    1 |        3 |
| 1934 | 1934 |    2 |    2 |        3 |
| 1934 | 1934 |    2 |    3 |        3 |
| 1934 | 1934 |    2 |    4 |        3 |
| 1936 | 1936 |    1 |    1 |        3 |
| 1936 | 1936 |    1 |    2 |        3 |
| 1936 | 1936 |    1 |    3 |        3 |
| 1936 | 1936 |    1 |    4 |        3 |
| 1936 | 1936 |    1 |    5 |        3 |
| 1936 | 1936 |    1 |    6 |        3 |
| 1936 | 1936 |    1 |    7 |        3 |
| 1937 | 1937 |    1 |    1 |        3 |
| 1937 | 1937 |    1 |    2 |        3 |
| 1937 | 1937 |    1 |    3 |        3 |
| 1937 | 1937 |    1 |    4 |        3 |
| 1937 | 1937 |    1 |    5 |        3 |
| 1937 | 1937 |    1 |    6 |        3 |
| 1937 | 1937 |    1 |    7 |        3 |
| 1937 | 1937 |    2 |    1 |        3 |
| 1937 | 1937 |    2 |    2 |        3 |
| 1937 | 1937 |    2 |    3 |        3 |
| 1937 | 1937 |    2 |    4 |        3 |
| 1937 | 1937 |    2 |    5 |        3 |
| 1937 | 1937 |    2 |    6 |        3 |
| 1937 | 1937 |    2 |    7 |        3 |
| 1938 | 1938 |    1 |    1 |        3 |
| 1938 | 1938 |    1 |    2 |        3 |
| 1938 | 1938 |    1 |    3 |        3 |
| 1938 | 1938 |    1 |    4 |        3 |
| 1938 | 1938 |    1 |    5 |        3 |
| 1938 | 1938 |    1 |    6 |        3 |
| 1938 | 1938 |    1 |    7 |        3 |
| 1938 | 1938 |    1 |    8 |        3 |
| 1938 | 1938 |    1 |    9 |        3 |
| 1938 | 1938 |    1 |   10 |        3 |
| 1938 | 1938 |    1 |   11 |        3 |
| 1938 | 1938 |    1 |   12 |        3 |
| 1938 | 1938 |    1 |   13 |        3 |
| 1938 | 1938 |    1 |   14 |        3 |
| 1938 | 1938 |    1 |   15 |        3 |
| 1938 | 1938 |    1 |   16 |        3 |
| 1938 | 1938 |    3 |    1 |        3 |
| 1938 | 1938 |    3 |    2 |        3 |
| 1938 | 1938 |    3 |    3 |        3 |
| 1938 | 1938 |    3 |    4 |        3 |
| 1938 | 1938 |    3 |    5 |        3 |
| 1938 | 1938 |    3 |    6 |        3 |
| 1938 | 1938 |    3 |    7 |        3 |
| 1938 | 1938 |    3 |    8 |        3 |
| 1938 | 1938 |    3 |    9 |        3 |
| 1938 | 1938 |    3 |   10 |        3 |
| 1938 | 1938 |    3 |   11 |        3 |
| 1938 | 1938 |    3 |   12 |        3 |
| 1938 | 1938 |    3 |   13 |        3 |
| 1938 | 1938 |    3 |   14 |        3 |
| 1938 | 1938 |    3 |   15 |        3 |
| 1938 | 1938 |    3 |   16 |        3 |
| 1938 | 1938 |    6 |    1 |        3 |
| 1938 | 1938 |    6 |    2 |        3 |
| 1938 | 1938 |    6 |    3 |        3 |
| 1938 | 1938 |    6 |    4 |        3 |
| 1938 | 1938 |    6 |    5 |        3 |
| 1938 | 1938 |    6 |    6 |        3 |
| 1938 | 1938 |    6 |    7 |        3 |
| 1938 | 1938 |    6 |    8 |        3 |
| 1938 | 1938 |    6 |    9 |        3 |
| 1938 | 1938 |    6 |   10 |        3 |
| 1938 | 1938 |    6 |   11 |        3 |
| 1938 | 1938 |    6 |   12 |        3 |
| 1938 | 1938 |    6 |   13 |        3 |
| 1938 | 1938 |    6 |   14 |        3 |
| 1938 | 1938 |    6 |   15 |        3 |
| 1938 | 1938 |    6 |   16 |        3 |
| 1938 | 1938 |    7 |    1 |        3 |
| 1938 | 1938 |    7 |    2 |        3 |
| 1938 | 1938 |    7 |    3 |        3 |
| 1938 | 1938 |    7 |    4 |        3 |
| 1938 | 1938 |    7 |    5 |        3 |
| 1938 | 1938 |    7 |    6 |        3 |
| 1938 | 1938 |    7 |    7 |        3 |
| 1938 | 1938 |    7 |    8 |        3 |
| 1938 | 1938 |    7 |    9 |        3 |
| 1938 | 1938 |    7 |   10 |        3 |
| 1938 | 1938 |    7 |   11 |        3 |
| 1938 | 1938 |    7 |   12 |        3 |
| 1938 | 1938 |    7 |   13 |        3 |
| 1938 | 1938 |    7 |   14 |        3 |
| 1938 | 1938 |    7 |   15 |        3 |
| 1938 | 1938 |    7 |   16 |        3 |
| 1938 | 1938 |   12 |    1 |        3 |
| 1938 | 1938 |   12 |    2 |        3 |
| 1938 | 1938 |   12 |    3 |        3 |
| 1938 | 1938 |   12 |    4 |        3 |
| 1938 | 1938 |   12 |    5 |        3 |
| 1938 | 1938 |   12 |    6 |        3 |
| 1938 | 1938 |   12 |    7 |        3 |
| 1938 | 1938 |   12 |    8 |        3 |
| 1938 | 1938 |   12 |    9 |        3 |
| 1938 | 1938 |   12 |   10 |        3 |
| 1938 | 1938 |   12 |   11 |        3 |
| 1938 | 1938 |   12 |   12 |        3 |
| 1938 | 1938 |   12 |   13 |        3 |
| 1938 | 1938 |   12 |   14 |        3 |
| 1938 | 1938 |   12 |   15 |        3 |
| 1938 | 1938 |   12 |   16 |        3 |
| 1939 | 1939 |    1 |    1 |        3 |
| 1939 | 1939 |    1 |    2 |        3 |
| 1939 | 1939 |    1 |    3 |        3 |
| 1939 | 1939 |    1 |    4 |        3 |
| 1939 | 1939 |    1 |    5 |        3 |
| 1939 | 1939 |    1 |    6 |        3 |
| 1939 | 1939 |    1 |    7 |        3 |
| 1939 | 1939 |    1 |    8 |        3 |
| 1939 | 1939 |    1 |    9 |        3 |
| 1939 | 1939 |    2 |    1 |        3 |
| 1939 | 1939 |    2 |    2 |        3 |
| 1939 | 1939 |    2 |    3 |        3 |
| 1939 | 1939 |    2 |    4 |        3 |
| 1939 | 1939 |    2 |    5 |        3 |
| 1939 | 1939 |    2 |    6 |        3 |
| 1939 | 1939 |    2 |    7 |        3 |
| 1939 | 1939 |    2 |    8 |        3 |
| 1939 | 1939 |    2 |    9 |        3 |
| 1941 | 1941 |    1 |    1 |        3 |
| 1941 | 1941 |    1 |    2 |        3 |
| 1941 | 1941 |    1 |    3 |        3 |
| 1941 | 1941 |    2 |    1 |        3 |
| 1941 | 1941 |    2 |    2 |        3 |
| 1941 | 1941 |    2 |    3 |        3 |
| 1942 | 1942 |    1 |    1 |        3 |
| 1942 | 1942 |    1 |    2 |        3 |
| 1942 | 1942 |    1 |    3 |        3 |
| 1942 | 1942 |    1 |    4 |        3 |
| 1942 | 1942 |    1 |    5 |        3 |
| 1942 | 1942 |    1 |    6 |        3 |
| 1942 | 1942 |    1 |    7 |        3 |
| 1942 | 1942 |    1 |    8 |        3 |
| 1942 | 1942 |    2 |    1 |        3 |
| 1942 | 1942 |    2 |    2 |        3 |
| 1942 | 1942 |    2 |    3 |        3 |
| 1942 | 1942 |    2 |    4 |        3 |
| 1942 | 1942 |    2 |    5 |        3 |
| 1942 | 1942 |    2 |    6 |        3 |
| 1942 | 1942 |    2 |    7 |        3 |
| 1942 | 1942 |    2 |    8 |        3 |
| 1943 | 1943 |    1 |    1 |        3 |
| 1943 | 1943 |    1 |    2 |        3 |
| 1943 | 1943 |    1 |    3 |        3 |
| 1943 | 1943 |    1 |    4 |        3 |
| 1943 | 1943 |    1 |    5 |        3 |
| 1943 | 1943 |    1 |    6 |        3 |
| 1944 | 1944 |    1 |    1 |        3 |
| 1944 | 1944 |    1 |    2 |        3 |
| 1944 | 1944 |    1 |    3 |        3 |
| 1944 | 1944 |    1 |    4 |        3 |
| 1944 | 1944 |    3 |    1 |        3 |
| 1944 | 1944 |    3 |    2 |        3 |
| 1944 | 1944 |    3 |    3 |        3 |
| 1944 | 1944 |    3 |    4 |        3 |
| 1944 | 1944 |    4 |    1 |        3 |
| 1944 | 1944 |    4 |    2 |        3 |
| 1944 | 1944 |    4 |    3 |        3 |
| 1944 | 1944 |    4 |    4 |        3 |
| 1945 | 1945 |    1 |    1 |        3 |
| 1945 | 1945 |    1 |    2 |        3 |
| 1945 | 1945 |    1 |    3 |        3 |
| 1945 | 1945 |    1 |    4 |        3 |
| 1945 | 1945 |    1 |    5 |        3 |
| 1945 | 1945 |    1 |    6 |        3 |
| 1945 | 1945 |    1 |    7 |        3 |
| 1945 | 1945 |    3 |    1 |        3 |
| 1945 | 1945 |    3 |    2 |        3 |
| 1945 | 1945 |    3 |    3 |        3 |
| 1945 | 1945 |    3 |    4 |        3 |
| 1945 | 1945 |    3 |    5 |        3 |
| 1945 | 1945 |    3 |    6 |        3 |
| 1945 | 1945 |    3 |    7 |        3 |
| 1945 | 1945 |    4 |    1 |        3 |
| 1945 | 1945 |    4 |    2 |        3 |
| 1945 | 1945 |    4 |    3 |        3 |
| 1945 | 1945 |    4 |    4 |        3 |
| 1945 | 1945 |    4 |    5 |        3 |
| 1945 | 1945 |    4 |    6 |        3 |
| 1945 | 1945 |    4 |    7 |        3 |
| 1947 | 1947 |    1 |    1 |        3 |
| 1947 | 1947 |    1 |    2 |        3 |
| 1947 | 1947 |    1 |    3 |        3 |
| 1947 | 1947 |    1 |    4 |        3 |
| 1947 | 1947 |    1 |    5 |        3 |
| 1947 | 1947 |    2 |    1 |        3 |
| 1947 | 1947 |    2 |    2 |        3 |
| 1947 | 1947 |    2 |    3 |        3 |
| 1947 | 1947 |    2 |    4 |        3 |
| 1947 | 1947 |    2 |    5 |        3 |
| 1948 | 1948 |    1 |    1 |        3 |
| 1948 | 1948 |    1 |    2 |        3 |
| 1948 | 1948 |    1 |    3 |        3 |
| 1948 | 1948 |    1 |    4 |        3 |
| 1948 | 1948 |    1 |    5 |        3 |
| 1948 | 1948 |    1 |    6 |        3 |
| 1948 | 1948 |    2 |    1 |        3 |
| 1948 | 1948 |    2 |    2 |        3 |
| 1948 | 1948 |    2 |    3 |        3 |
| 1948 | 1948 |    2 |    4 |        3 |
| 1948 | 1948 |    2 |    5 |        3 |
| 1948 | 1948 |    2 |    6 |        3 |
| 1949 | 1949 |    1 |    1 |        3 |
| 1949 | 1949 |    1 |    2 |        3 |
| 1949 | 1949 |    1 |    3 |        3 |
| 1949 | 1949 |    1 |    4 |        3 |
| 1949 | 1949 |    3 |    1 |        3 |
| 1949 | 1949 |    3 |    2 |        3 |
| 1949 | 1949 |    3 |    3 |        3 |
| 1949 | 1949 |    3 |    4 |        3 |
| 1949 | 1949 |    4 |    1 |        3 |
| 1949 | 1949 |    4 |    2 |        3 |
| 1949 | 1949 |    4 |    3 |        3 |
| 1949 | 1949 |    4 |    4 |        3 |
| 1951 | 1951 |    1 |    1 |        3 |
| 1951 | 1951 |    1 |    2 |        3 |
| 1951 | 1951 |    1 |    3 |        3 |
| 1951 | 1951 |    1 |    4 |        3 |
| 1951 | 1951 |    1 |    5 |        3 |
| 1951 | 1951 |    1 |    6 |        3 |
| 1951 | 1951 |    1 |    7 |        3 |
| 1951 | 1951 |    1 |    8 |        3 |
| 1951 | 1951 |    2 |    1 |        3 |
| 1951 | 1951 |    2 |    2 |        3 |
| 1951 | 1951 |    2 |    3 |        3 |
| 1951 | 1951 |    2 |    4 |        3 |
| 1951 | 1951 |    2 |    5 |        3 |
| 1951 | 1951 |    2 |    6 |        3 |
| 1951 | 1951 |    2 |    7 |        3 |
| 1951 | 1951 |    2 |    8 |        3 |
| 1951 | 1951 |    3 |    1 |        3 |
| 1951 | 1951 |    3 |    2 |        3 |
| 1951 | 1951 |    3 |    3 |        3 |
| 1951 | 1951 |    3 |    4 |        3 |
| 1951 | 1951 |    3 |    5 |        3 |
| 1951 | 1951 |    3 |    6 |        3 |
| 1951 | 1951 |    3 |    7 |        3 |
| 1951 | 1951 |    3 |    8 |        3 |
| 1951 | 1951 |    4 |    1 |        3 |
| 1951 | 1951 |    4 |    2 |        3 |
| 1951 | 1951 |    4 |    3 |        3 |
| 1951 | 1951 |    4 |    4 |        3 |
| 1951 | 1951 |    4 |    5 |        3 |
| 1951 | 1951 |    4 |    6 |        3 |
| 1951 | 1951 |    4 |    7 |        3 |
| 1951 | 1951 |    4 |    8 |        3 |
| 1952 | 1952 |    1 |    1 |        3 |
| 1952 | 1952 |    1 |    2 |        3 |
| 1952 | 1952 |    1 |    3 |        3 |
| 1952 | 1952 |    1 |    4 |        3 |
| 1952 | 1952 |    1 |    5 |        3 |
| 1952 | 1952 |    1 |    6 |        3 |
| 1952 | 1952 |    2 |    1 |        3 |
| 1952 | 1952 |    2 |    2 |        3 |
| 1952 | 1952 |    2 |    3 |        3 |
| 1952 | 1952 |    2 |    4 |        3 |
| 1952 | 1952 |    2 |    5 |        3 |
| 1952 | 1952 |    2 |    6 |        3 |
| 1952 | 1952 |    3 |    1 |        3 |
| 1952 | 1952 |    3 |    2 |        3 |
| 1952 | 1952 |    3 |    3 |        3 |
| 1952 | 1952 |    3 |    4 |        3 |
| 1952 | 1952 |    3 |    5 |        3 |
| 1952 | 1952 |    3 |    6 |        3 |
| 1952 | 1952 |    6 |    1 |        3 |
| 1952 | 1952 |    6 |    2 |        3 |
| 1952 | 1952 |    6 |    3 |        3 |
| 1952 | 1952 |    6 |    4 |        3 |
| 1952 | 1952 |    6 |    5 |        3 |
| 1952 | 1952 |    6 |    6 |        3 |
| 1953 | 1953 |    1 |    1 |        3 |
| 1953 | 1953 |    1 |    2 |        3 |
| 1953 | 1953 |    1 |    3 |        3 |
| 1953 | 1953 |    1 |    4 |        3 |
| 1953 | 1953 |    1 |    5 |        3 |
| 1953 | 1953 |    1 |    6 |        3 |
| 1953 | 1953 |    2 |    1 |        3 |
| 1953 | 1953 |    2 |    2 |        3 |
| 1953 | 1953 |    2 |    3 |        3 |
| 1953 | 1953 |    2 |    4 |        3 |
| 1953 | 1953 |    2 |    5 |        3 |
| 1953 | 1953 |    2 |    6 |        3 |
| 1954 | 1954 |    1 |    1 |        3 |
| 1954 | 1954 |    1 |    2 |        3 |
| 1954 | 1954 |    1 |    3 |        3 |
| 1954 | 1954 |    1 |    4 |        3 |
| 1954 | 1954 |    1 |    5 |        3 |
| 1954 | 1954 |    1 |    6 |        3 |
| 1954 | 1954 |    2 |    1 |        3 |
| 1954 | 1954 |    2 |    2 |        3 |
| 1954 | 1954 |    2 |    3 |        3 |
| 1954 | 1954 |    2 |    4 |        3 |
| 1954 | 1954 |    2 |    5 |        3 |
| 1954 | 1954 |    2 |    6 |        3 |
| 1954 | 1954 |    3 |    1 |        3 |
| 1954 | 1954 |    3 |    2 |        3 |
| 1954 | 1954 |    3 |    3 |        3 |
| 1954 | 1954 |    3 |    4 |        3 |
| 1954 | 1954 |    3 |    5 |        3 |
| 1954 | 1954 |    3 |    6 |        3 |
| 1955 | 1955 |    1 |    1 |        3 |
| 1955 | 1955 |    1 |    2 |        3 |
| 1955 | 1955 |    1 |    3 |        3 |
| 1955 | 1955 |    1 |    4 |        3 |
| 1955 | 1955 |    1 |    5 |        3 |
| 1955 | 1955 |    1 |    6 |        3 |
| 1955 | 1955 |    1 |    7 |        3 |
| 1955 | 1955 |    1 |    8 |        3 |
| 1955 | 1955 |    1 |    9 |        3 |
| 1955 | 1955 |    1 |   10 |        3 |
| 1955 | 1955 |    2 |    1 |        3 |
| 1955 | 1955 |    2 |    2 |        3 |
| 1955 | 1955 |    2 |    3 |        3 |
| 1955 | 1955 |    2 |    4 |        3 |
| 1955 | 1955 |    2 |    5 |        3 |
| 1955 | 1955 |    2 |    6 |        3 |
| 1955 | 1955 |    2 |    7 |        3 |
| 1955 | 1955 |    2 |    8 |        3 |
| 1955 | 1955 |    2 |    9 |        3 |
| 1955 | 1955 |    2 |   10 |        3 |
| 1956 | 1956 |    1 |    1 |        3 |
| 1956 | 1956 |    1 |    2 |        3 |
| 1956 | 1956 |    1 |    3 |        3 |
| 1956 | 1956 |    1 |    4 |        3 |
| 1956 | 1956 |    1 |    5 |        3 |
| 1956 | 1956 |    1 |    6 |        3 |
| 1956 | 1956 |    1 |    7 |        3 |
| 1956 | 1956 |    1 |    8 |        3 |
| 1956 | 1956 |    2 |    1 |        3 |
| 1956 | 1956 |    2 |    2 |        3 |
| 1956 | 1956 |    2 |    3 |        3 |
| 1956 | 1956 |    2 |    4 |        3 |
| 1956 | 1956 |    2 |    5 |        3 |
| 1956 | 1956 |    2 |    6 |        3 |
| 1956 | 1956 |    2 |    7 |        3 |
| 1956 | 1956 |    2 |    8 |        3 |
| 1956 | 1956 |    3 |    1 |        3 |
| 1956 | 1956 |    3 |    2 |        3 |
| 1956 | 1956 |    3 |    3 |        3 |
| 1956 | 1956 |    3 |    4 |        3 |
| 1956 | 1956 |    3 |    5 |        3 |
| 1956 | 1956 |    3 |    6 |        3 |
| 1956 | 1956 |    3 |    7 |        3 |
| 1956 | 1956 |    3 |    8 |        3 |
| 1957 | 1957 |    1 |    1 |        3 |
| 1957 | 1957 |    1 |    2 |        3 |
| 1957 | 1957 |    1 |    3 |        3 |
| 1957 | 1957 |    1 |    4 |        3 |
| 1957 | 1957 |    1 |    5 |        3 |
| 1957 | 1957 |    2 |    1 |        3 |
| 1957 | 1957 |    2 |    2 |        3 |
| 1957 | 1957 |    2 |    3 |        3 |
| 1957 | 1957 |    2 |    4 |        3 |
| 1957 | 1957 |    2 |    5 |        3 |
| 1957 | 1957 |    3 |    1 |        3 |
| 1957 | 1957 |    3 |    2 |        3 |
| 1957 | 1957 |    3 |    3 |        3 |
| 1957 | 1957 |    3 |    4 |        3 |
| 1957 | 1957 |    3 |    5 |        3 |
| 1958 | 1958 |    1 |    1 |        3 |
| 1958 | 1958 |    1 |    2 |        3 |
| 1958 | 1958 |    1 |    3 |        3 |
| 1958 | 1958 |    1 |    4 |        3 |
| 1958 | 1958 |    1 |    5 |        3 |
| 1958 | 1958 |    1 |    6 |        3 |
| 1958 | 1958 |    1 |    7 |        3 |
| 1958 | 1958 |    1 |    8 |        3 |
| 1958 | 1958 |    1 |    9 |        3 |
| 1958 | 1958 |    1 |   10 |        3 |
| 1958 | 1958 |    1 |   11 |        3 |
| 1958 | 1958 |    2 |    1 |        3 |
| 1958 | 1958 |    2 |    2 |        3 |
| 1958 | 1958 |    2 |    3 |        3 |
| 1958 | 1958 |    2 |    4 |        3 |
| 1958 | 1958 |    2 |    5 |        3 |
| 1958 | 1958 |    2 |    6 |        3 |
| 1958 | 1958 |    2 |    7 |        3 |
| 1958 | 1958 |    2 |    8 |        3 |
| 1958 | 1958 |    2 |    9 |        3 |
| 1958 | 1958 |    2 |   10 |        3 |
| 1958 | 1958 |    2 |   11 |        3 |
| 1959 | 1959 |    1 |    1 |        3 |
| 1959 | 1959 |    1 |    2 |        3 |
| 1959 | 1959 |    1 |    3 |        3 |
| 1959 | 1959 |    1 |    4 |        3 |
| 1959 | 1959 |    1 |    5 |        3 |
| 1959 | 1959 |    1 |    6 |        3 |
| 1959 | 1959 |    1 |    7 |        3 |
| 1959 | 1959 |    1 |    8 |        3 |
| 1959 | 1959 |    1 |    9 |        3 |
| 1959 | 1959 |    1 |   10 |        3 |
| 1959 | 1959 |    2 |    1 |        6 |
| 1959 | 1959 |    2 |    2 |        6 |
| 1959 | 1959 |    2 |    3 |        6 |
| 1959 | 1959 |    2 |    4 |        6 |
| 1959 | 1959 |    2 |    5 |        6 |
| 1959 | 1959 |    2 |    6 |        6 |
| 1959 | 1959 |    2 |    7 |        6 |
| 1959 | 1959 |    2 |    8 |        6 |
| 1959 | 1959 |    2 |    9 |        6 |
| 1959 | 1959 |    2 |   10 |        6 |
| 1960 | 1960 |    1 |    1 |        3 |
| 1960 | 1960 |    1 |    2 |        3 |
| 1960 | 1960 |    1 |    3 |        3 |
| 1960 | 1960 |    1 |    4 |        3 |
| 1960 | 1960 |    1 |    5 |        3 |
| 1960 | 1960 |    1 |    6 |        3 |
| 1960 | 1960 |    1 |    7 |        3 |
| 1960 | 1960 |    2 |    1 |        3 |
| 1960 | 1960 |    2 |    2 |        3 |
| 1960 | 1960 |    2 |    3 |        3 |
| 1960 | 1960 |    2 |    4 |        3 |
| 1960 | 1960 |    2 |    5 |        3 |
| 1960 | 1960 |    2 |    6 |        3 |
| 1960 | 1960 |    2 |    7 |        3 |
| 1960 | 1960 |    3 |    1 |        3 |
| 1960 | 1960 |    3 |    2 |        3 |
| 1960 | 1960 |    3 |    3 |        3 |
| 1960 | 1960 |    3 |    4 |        3 |
| 1960 | 1960 |    3 |    5 |        3 |
| 1960 | 1960 |    3 |    6 |        3 |
| 1960 | 1960 |    3 |    7 |        3 |
| 1961 | 1961 |    1 |    1 |        3 |
| 1961 | 1961 |    1 |    2 |        3 |
| 1961 | 1961 |    1 |    3 |        3 |
| 1961 | 1961 |    1 |    4 |        3 |
| 1961 | 1961 |    1 |    5 |        3 |
| 1961 | 1961 |    2 |    1 |        3 |
| 1961 | 1961 |    2 |    2 |        3 |
| 1961 | 1961 |    2 |    3 |        3 |
| 1961 | 1961 |    2 |    4 |        3 |
| 1961 | 1961 |    2 |    5 |        3 |
| 1961 | 1961 |    3 |    1 |        3 |
| 1961 | 1961 |    3 |    2 |        3 |
| 1961 | 1961 |    3 |    3 |        3 |
| 1961 | 1961 |    3 |    4 |        3 |
| 1961 | 1961 |    3 |    5 |        3 |
| 1962 | 1962 |    1 |    1 |        3 |
| 1962 | 1962 |    1 |    2 |        3 |
| 1962 | 1962 |    1 |    3 |        3 |
| 1962 | 1962 |    1 |    4 |        3 |
| 1962 | 1962 |    1 |    5 |        3 |
| 1962 | 1962 |    1 |    6 |        3 |
| 1962 | 1962 |    2 |    1 |        3 |
| 1962 | 1962 |    2 |    2 |        3 |
| 1962 | 1962 |    2 |    3 |        3 |
| 1962 | 1962 |    2 |    4 |        3 |
| 1962 | 1962 |    2 |    5 |        3 |
| 1962 | 1962 |    2 |    6 |        3 |
| 1963 | 1963 |    1 |    1 |        3 |
| 1963 | 1963 |    1 |    2 |        3 |
| 1963 | 1963 |    1 |    3 |        3 |
| 1963 | 1963 |    1 |    4 |        3 |
| 1963 | 1963 |    1 |    5 |        3 |
| 1963 | 1963 |    1 |    6 |        3 |
| 1963 | 1963 |    2 |    1 |        3 |
| 1963 | 1963 |    2 |    2 |        3 |
| 1963 | 1963 |    2 |    3 |        3 |
| 1963 | 1963 |    2 |    4 |        3 |
| 1963 | 1963 |    2 |    5 |        3 |
| 1963 | 1963 |    2 |    6 |        3 |
| 1963 | 1963 |    3 |    1 |        3 |
| 1963 | 1963 |    3 |    2 |        3 |
| 1963 | 1963 |    3 |    3 |        3 |
| 1963 | 1963 |    3 |    4 |        3 |
| 1963 | 1963 |    3 |    5 |        3 |
| 1963 | 1963 |    3 |    6 |        3 |
| 1964 | 1964 |    1 |    1 |        3 |
| 1964 | 1964 |    1 |    2 |        3 |
| 1964 | 1964 |    1 |    3 |        3 |
| 1964 | 1964 |    1 |    4 |        3 |
| 1964 | 1964 |    1 |    5 |        3 |
