mysql> select a.fs_id,a.mem_id,b.mem_id,a.income1+a.income2+a.income3+a.income4 as aCY,b.income1+b.income2+b.income3+b.income4 as bCY from income a,income b where a.fs_id=b.fs_id and a.mem_id<>b.mem_id and( a.income1=b.income1 or a.income2=b.income2 or a.income3=b.income3 or a.income4=b.income4) and a.fm_mm=1 and b.fm_mm=1 and a.mem_id>b.mem_id;
+-------+--------+--------+------+-------+
| fs_id | mem_id | mem_id | aCY  | bCY   |
|   279 |      2 |      1 |    0 |  1500 |
|   279 |      3 |      1 | 1545 |  1500 |
|   279 |      3 |      2 | 1545 |     0 |
|   280 |      2 |      1 | 1783 |  1500 |
|   280 |      3 |      1 | 1069 |  1500 |
|   280 |      3 |      2 | 1069 |  1783 |
|   280 |      4 |      1 | 1129 |  1500 |
|   280 |      4 |      2 | 1129 |  1783 |
|   280 |      4 |      3 | 1129 |  1069 |
|   281 |      2 |      1 | 1069 |  1500 |
|   281 |      3 |      1 |    0 |  1500 |
|   281 |      3 |      2 |    0 |  1069 |
|   283 |      2 |      1 |    0 |  3401 |
|   286 |      4 |      2 | 1069 |     0 |
|   286 |      4 |      3 | 1069 |  1426 |
|   286 |      4 |      1 | 1069 |  1500 |
|   286 |      2 |      1 |    0 |  1500 |
|   286 |      3 |      2 | 1426 |     0 |
|   286 |      3 |      1 | 1426 |  1500 |
|   288 |      2 |      1 |    0 |  1859 |
|   288 |      3 |      1 |    0 |  1859 |
|   288 |      3 |      2 |    0 |     0 |
|   290 |      2 |      1 |  831 |  1500 |
|   291 |      2 |      1 |    0 |  1500 |
|   291 |      3 |      1 |    0 |  1500 |
|   291 |      3 |      2 |    0 |     0 |
|   293 |      2 |      1 |  831 |  1469 |
|   293 |      3 |      2 |    0 |   831 |
|   293 |      3 |      1 |    0 |  1469 |
|   295 |      4 |      1 | 2020 |  2000 |
|   297 |      3 |      1 | 2139 |  2000 |
|   300 |      2 |      1 |    0 |  2000 |
|   300 |      3 |      1 | 1901 |  2000 |
|   300 |      3 |      2 | 1901 |     0 |
|   301 |      3 |      1 |    0 |     0 |
|   301 |      3 |      2 |    0 |  1069 |
|   301 |      2 |      1 | 1069 |     0 |
|   302 |      3 |      2 |    0 |  4756 |
|   302 |      3 |      1 |    0 |  3000 |
|   302 |      2 |      1 | 4756 |  3000 |
|   302 |      4 |      3 |    0 |     0 |
|   302 |      4 |      2 |    0 |  4756 |
|   302 |      4 |      1 |    0 |  3000 |
|   303 |      3 |      1 |    0 |  3164 |
|   303 |      3 |      2 |    0 |  1783 |
|   303 |      4 |      3 |    0 |     0 |
|   303 |      4 |      1 |    0 |  3164 |
|   303 |      4 |      2 |    0 |  1783 |
|   303 |      2 |      1 | 1783 |  3164 |
|   304 |      3 |      1 |    0 |  2527 |
|   304 |      3 |      2 |    0 |  1377 |
|   304 |      2 |      1 | 1377 |  2527 |
|   306 |      2 |      1 |    0 |  1500 |
|   306 |      3 |      1 |    0 |  1500 |
|   306 |      3 |      2 |    0 |     0 |
|   306 |      4 |      1 |    0 |  1500 |
|   306 |      4 |      2 |    0 |     0 |
|   306 |      4 |      3 |    0 |     0 |
|   308 |      2 |      1 |    0 |  1500 |
|   308 |      3 |      2 | 1069 |     0 |
|   308 |      3 |      1 | 1069 |  1500 |
|   309 |      2 |      1 |    0 |  3862 |
|   309 |      3 |      1 | 1783 |  3862 |
|   309 |      3 |      2 | 1783 |     0 |
|   310 |      2 |      1 |    0 |  3878 |
|   312 |      2 |      1 | 1545 |  2807 |
|   313 |      2 |      1 |    0 |  1500 |
|   313 |      3 |      1 |  950 |  1500 |
|   313 |      3 |      2 |  950 |     0 |
|   313 |      4 |      1 | 1664 |  1500 |
|   313 |      4 |      2 | 1664 |     0 |
|   313 |      4 |      3 | 1664 |   950 |
|   313 |      7 |      1 | 1783 |  1500 |
|   313 |      7 |      2 | 1783 |     0 |
|   313 |      7 |      3 | 1783 |   950 |
|   313 |      7 |      4 | 1783 |  1664 |
|   313 |      8 |      1 | 1009 |  1500 |
|   313 |      8 |      2 | 1009 |     0 |
|   313 |      8 |      3 | 1009 |   950 |
|   313 |      8 |      4 | 1009 |  1664 |
|   313 |      8 |      7 | 1009 |  1783 |
|   314 |      2 |      1 | 1545 |  1500 |
|   314 |      5 |      1 |  950 |  1500 |
|   314 |      5 |      2 |  950 |  1545 |
|   314 |      5 |      3 |  950 |     0 |
|   314 |      6 |      1 | 1426 |  1500 |
|   314 |      6 |      2 | 1426 |  1545 |
|   314 |      6 |      5 | 1426 |   950 |
|   314 |      6 |      3 | 1426 |     0 |
|   314 |      3 |      1 |    0 |  1500 |
|   314 |      3 |      2 |    0 |  1545 |
|   315 |      2 |      1 |    0 |     0 |
|   315 |      3 |      1 |    0 |     0 |
|   315 |      3 |      2 |    0 |     0 |
|   315 |      4 |      1 |    0 |     0 |
|   315 |      4 |      2 |    0 |     0 |
|   315 |      4 |      3 |    0 |     0 |
|   316 |      2 |      1 | 1664 |  1901 |
|   317 |      4 |      1 | 1486 |  3247 |
|   317 |      4 |      2 | 1486 |  1307 |
|   317 |      4 |      3 | 1486 |  1426 |
|   317 |      2 |      1 | 1307 |  3247 |
|   317 |      3 |      1 | 1426 |  3247 |
|   317 |      3 |      2 | 1426 |  1307 |
|   318 |      3 |      1 | 1009 |   700 |
|   318 |      3 |      2 | 1009 |     0 |
|   318 |      2 |      1 |    0 |   700 |
|   318 |      5 |      1 |    0 |   700 |
|   318 |      5 |      3 |    0 |  1009 |
|   318 |      5 |      2 |    0 |     0 |
|   318 |      5 |      4 |    0 |   880 |
|   318 |      4 |      1 |  880 |   700 |
|   318 |      4 |      3 |  880 |  1009 |
|   318 |      4 |      2 |  880 |     0 |
|   319 |      2 |      1 | 2200 |  2900 |
|   320 |      3 |      1 |    0 |   700 |
|   320 |      4 |      1 |    0 |   700 |
|   320 |      4 |      3 |    0 |     0 |
|   320 |      5 |      1 |    0 |   700 |
|   320 |      5 |      3 |    0 |     0 |
|   320 |      5 |      4 |    0 |     0 |
|   324 |      2 |      1 |  712 |  2264 |
|   325 |      2 |      1 | 1367 |   800 |
|   326 |      2 |      1 | 1069 |  1600 |
|   328 |      2 |      1 | 1866 |  2098 |
|   329 |      7 |      1 |    0 |  1000 |
|   329 |      7 |      3 |    0 |  1189 |
|   329 |      7 |      4 |    0 |   356 |
|   329 |      7 |      2 |    0 |  1426 |
|   329 |      7 |      5 |    0 |     0 |
|   329 |      7 |      6 |    0 |     0 |
|   329 |      3 |      1 | 1189 |  1000 |
|   329 |      3 |      2 | 1189 |  1426 |
|   329 |      4 |      1 |  356 |  1000 |
|   329 |      4 |      3 |  356 |  1189 |
|   329 |      4 |      2 |  356 |  1426 |
|   329 |      2 |      1 | 1426 |  1000 |
|   329 |      5 |      1 |    0 |  1000 |
|   329 |      5 |      3 |    0 |  1189 |
|   329 |      5 |      4 |    0 |   356 |
|   329 |      5 |      2 |    0 |  1426 |
|   329 |      6 |      1 |    0 |  1000 |
|   329 |      6 |      3 |    0 |  1189 |
|   329 |      6 |      4 |    0 |   356 |
|   329 |      6 |      2 |    0 |  1426 |
|   329 |      6 |      5 |    0 |     0 |
|   330 |      2 |      1 | 1140 |  2579 |
|   330 |      4 |      2 | 1271 |  1140 |
|   330 |      4 |      3 | 1271 |     0 |
|   330 |      4 |      1 | 1271 |  2579 |
|   330 |      3 |      2 |    0 |  1140 |
|   330 |      3 |      1 |    0 |  2579 |
|   333 |      2 |      1 | 1069 |   500 |
|   333 |      3 |      2 |    0 |  1069 |
|   333 |      3 |      1 |    0 |   500 |
|   336 |      2 |      1 |  653 |  2401 |
|   336 |      3 |      1 |    0 |  2401 |
|   336 |      3 |      2 |    0 |   653 |
|   336 |      4 |      1 |    0 |  2401 |
|   336 |      4 |      2 |    0 |   653 |
|   336 |      4 |      3 |    0 |     0 |
|   337 |      5 |      3 |    0 |  2020 |
|   337 |      5 |      1 |    0 |  1800 |
|   337 |      5 |      2 |    0 |     0 |
|   337 |      5 |      4 |    0 |     0 |
|   337 |      3 |      1 | 2020 |  1800 |
|   337 |      3 |      2 | 2020 |     0 |
|   337 |      2 |      1 |    0 |  1800 |
|   337 |      4 |      3 |    0 |  2020 |
|   337 |      4 |      1 |    0 |  1800 |
|   337 |      4 |      2 |    0 |     0 |
|   338 |      3 |      1 | 1426 |  3045 |
|   339 |      2 |      1 | 2139 |  2378 |
|   340 |      2 |      1 | 1129 |  2501 |
|   341 |      2 |      1 | 1224 |  2081 |
|   349 |      2 |      1 |  891 |   796 |
|   358 |      5 |      1 |  538 |  1088 |
|   360 |      2 |      1 |  107 |   107 |
|   366 |      2 |      1 | 1189 |   950 |
|   368 |      2 |      1 |    0 |   643 |
|   368 |      3 |      1 |    0 |   643 |
|   368 |      3 |      2 |    0 |     0 |
|   369 |      2 |      1 |   75 |   185 |
|   375 |      2 |      1 |  140 |   270 |
|   376 |      7 |      1 |  866 |  2243 |
|   382 |      3 |      1 |  300 |   214 |
|   382 |      3 |      2 |  300 |   150 |
|   382 |      4 |      3 |  107 |   300 |
|   382 |      4 |      1 |  107 |   214 |
|   382 |      4 |      2 |  107 |   150 |
|   382 |      2 |      1 |  150 |   214 |
|   383 |      2 |      1 |   90 |    80 |
|   383 |      3 |      1 |   70 |    80 |
|   383 |      3 |      2 |   70 |    90 |
|   384 |      2 |      1 |  721 |   430 |
|   389 |      2 |      1 |  712 |     0 |
|   389 |      3 |      1 |    0 |     0 |
|   389 |      3 |      2 |    0 |   712 |
|   393 |      2 |      1 | 1545 |  2139 |
|   400 |      2 |      1 |    0 |  1664 |
|   405 |      2 |      1 |    0 |     0 |
|   409 |      4 |      1 |    0 |  1557 |
|   409 |      4 |      2 |    0 |     0 |
|   409 |      4 |      3 |    0 |     0 |
|   409 |      5 |      1 |    0 |  1557 |
|   409 |      5 |      4 |    0 |     0 |
|   409 |      5 |      2 |    0 |     0 |
|   409 |      5 |      3 |    0 |     0 |
|   409 |      2 |      1 |    0 |  1557 |
|   409 |      3 |      1 |    0 |  1557 |
|   409 |      3 |      2 |    0 |     0 |
|   414 |      2 |      1 |  968 |  1557 |
|   415 |      2 |      1 | 1414 |  1367 |
|   420 |      2 |      1 | 1100 |     0 |
|   420 |      3 |      2 |    0 |  1100 |
|   420 |      3 |      1 |    0 |     0 |
|   423 |      2 |      1 |    0 |  3074 |
|   425 |      2 |      1 | 1069 |  2646 |
|   426 |      2 |      1 | 1474 |  3189 |
|   429 |      2 |      1 |    0 |   500 |
|   429 |      3 |      1 |    0 |   500 |
|   429 |      3 |      2 |    0 |     0 |
|   436 |      2 |      1 |  226 |   268 |
|   438 |      2 |      1 |  320 |   350 |
|   438 |      3 |      1 |  753 |   350 |
|   438 |      3 |      2 |  753 |   320 |
|   442 |      2 |      1 |  333 |   536 |
|   443 |      2 |      1 |  290 |   408 |
|   444 |      2 |      1 |  376 |   666 |
|   446 |      2 |      1 |  269 |   435 |
|   449 |      2 |      1 |  516 |   396 |
|   449 |      3 |      1 |    0 |   396 |
|   449 |      3 |      2 |    0 |   516 |
|   449 |      4 |      1 |    0 |   396 |
|   449 |      4 |      2 |    0 |   516 |
|   449 |      4 |      3 |    0 |     0 |
|   450 |      2 |      1 |  450 |   280 |
|   450 |      3 |      1 |  505 |   280 |
|   450 |      3 |      2 |  505 |   450 |
|   452 |      3 |      1 |  910 |     0 |
|   452 |      3 |      2 |  910 |     0 |
|   452 |      2 |      1 |    0 |     0 |
|   453 |      2 |      1 |  678 |   538 |
|   454 |      3 |      2 |  376 |     0 |
|   454 |      3 |      1 |  376 |   482 |
|   454 |      2 |      1 |    0 |   482 |
|   455 |      2 |      1 |  591 |   400 |
|   456 |      2 |      1 |  376 |   354 |
|   456 |      3 |      1 |  322 |   354 |
|   456 |      3 |      2 |  322 |   376 |
|   458 |      2 |      1 |    0 |   450 |
|   461 |      2 |      1 |  200 |   430 |
|   463 |      2 |      1 |  279 |   430 |
|   464 |      2 |      1 |  279 |   350 |
|   465 |      2 |      1 |  376 |   320 |
|   465 |      3 |      1 |  370 |   320 |
|   465 |      3 |      2 |  370 |   376 |
|   466 |      2 |      1 |  325 |   320 |
|   470 |      2 |      1 |    0 |   860 |
|   470 |      3 |      1 |    0 |   860 |
|   470 |      3 |      2 |    0 |     0 |
|   472 |      2 |      1 |  409 |   516 |
|   474 |      2 |      1 |  429 |   536 |
|   475 |      2 |      1 |  269 |   429 |
|   475 |      2 |      1 |  269 |   429 |
|   475 |      2 |      1 |  269 |   429 |
|   478 |      3 |      1 |  645 |   500 |
|   481 |      2 |      1 | 1075 |  1399 |
|   482 |      3 |      1 |    0 |   505 |
|   482 |      3 |      2 |    0 |   279 |
|   482 |      2 |      1 |  279 |   505 |
|   483 |      2 |      1 |  322 |   376 |
|   483 |      3 |      1 |    0 |   376 |
|   483 |      3 |      2 |    0 |   322 |
|   484 |      2 |      1 |    0 |  1100 |
|   485 |      3 |      2 |    0 |     0 |
|   485 |      3 |      1 |    0 |   452 |
|   485 |      2 |      1 |    0 |   452 |
|   487 |      2 |      1 |  150 |   581 |
|   487 |      3 |      1 |    0 |   581 |
|   487 |      3 |      2 |    0 |   150 |
|   491 |      2 |      1 |  495 |   537 |
|   493 |      2 |      1 |    0 |  1611 |
|   496 |      2 |      1 |    0 |   644 |
|   496 |      3 |      1 |    0 |   644 |
|   496 |      3 |      2 |    0 |     0 |
|   497 |      2 |      1 |  300 |   376 |
|   501 |      2 |      1 |  430 |   484 |
|   507 |      2 |      1 |  570 |   495 |
|   508 |      2 |      1 |  226 |   267 |
|   509 |      2 |      1 |    0 |   559 |
|   509 |      3 |      1 |    0 |   559 |
|   509 |      3 |      2 |    0 |     0 |
|   511 |      2 |      1 |    0 |   559 |
|   512 |      2 |      1 |    0 |  1800 |
|   512 |      3 |      1 | 1076 |  1800 |
|   512 |      3 |      2 | 1076 |     0 |
|   513 |      2 |      1 |  645 |  1022 |
|   514 |      2 |      1 |    0 |   505 |
|   515 |      4 |      1 |  419 |   800 |
|   515 |      4 |      2 |  419 |     0 |
|   515 |      4 |      3 |  419 |   430 |
|   515 |      2 |      1 |    0 |   800 |
|   515 |      3 |      1 |  430 |   800 |
|   515 |      3 |      2 |  430 |     0 |
|   517 |      2 |      1 |  236 |   430 |
|   518 |      2 |      1 |  473 |   624 |
|   523 |      2 |      1 |  400 |   799 |
|   525 |      2 |      1 |  538 |  1074 |
|   528 |      2 |      1 |  452 |   484 |
|   528 |      2 |      1 |  452 |   484 |
|   528 |      2 |      1 |  452 |   484 |
|   528 |      2 |      1 |  452 |     0 |
|   529 |      2 |      1 |    0 |   592 |
|   529 |      3 |      1 |    0 |   592 |
|   529 |      3 |      2 |    0 |     0 |
|   531 |      2 |      1 |  236 |   756 |
|   539 |      2 |      1 |  538 |     0 |
|   541 |      2 |      1 |  581 |   967 |
|   542 |      2 |      1 |  750 |  1280 |
|   544 |      3 |      1 |  322 |   450 |
|   545 |      2 |      1 |  698 |   800 |
|   546 |      2 |      1 |    0 |   753 |
|   546 |      4 |      1 |    0 |   753 |
|   546 |      4 |      2 |    0 |     0 |
|   546 |      4 |      3 |    0 |     0 |
|   546 |      3 |      1 |    0 |   753 |
|   546 |      3 |      2 |    0 |     0 |
|   547 |      2 |      1 |    0 |   602 |
|   547 |      3 |      1 |    0 |   602 |
|   547 |      3 |      2 |    0 |     0 |
|   548 |      2 |      1 |  602 |   403 |
|   548 |      3 |      1 |    0 |   403 |
|   548 |      3 |      2 |    0 |   602 |
|   548 |      4 |      1 |    0 |   403 |
|   548 |      4 |      2 |    0 |   602 |
|   548 |      4 |      3 |    0 |     0 |
|   549 |      2 |      1 |    0 |   350 |
|   549 |      3 |      2 |  376 |     0 |
|   549 |      3 |      1 |  376 |   350 |
|   550 |      2 |      1 |    0 |   753 |
|   550 |      3 |      1 |    0 |   753 |
|   550 |      3 |      2 |    0 |     0 |
|   550 |      4 |      1 |    0 |   753 |
|   550 |      4 |      2 |    0 |     0 |
|   550 |      4 |      3 |    0 |     0 |
|   551 |      2 |      1 |    0 |   699 |
|   551 |      3 |      1 |    0 |   699 |
|   551 |      3 |      2 |    0 |     0 |
|   552 |      2 |      1 |  538 |   484 |
|   553 |      2 |      1 |  322 |   429 |
|   555 |      2 |      1 |  193 |   236 |
|   560 |      3 |      1 |    0 |   719 |
|   560 |      3 |      2 |    0 |   322 |
|   560 |      4 |      1 |    0 |   719 |
|   560 |      4 |      3 |    0 |     0 |
|   560 |      4 |      2 |    0 |   322 |
|   560 |      2 |      1 |  322 |   719 |
|   561 |      2 |      1 |  602 |   453 |
|   563 |      3 |      1 |    0 |  1343 |
|   563 |      3 |      2 |    0 |     0 |
|   563 |      4 |      1 |    0 |  1343 |
|   563 |      4 |      3 |    0 |     0 |
|   563 |      4 |      2 |    0 |     0 |
|   563 |      2 |      1 |    0 |  1343 |
|   564 |      2 |      1 |  376 |   698 |
|   564 |      4 |      1 |    0 |   698 |
|   564 |      4 |      2 |    0 |   376 |
|   564 |      4 |      3 |    0 |     0 |
|   564 |      3 |      1 |    0 |   698 |
|   564 |      3 |      2 |    0 |   376 |
|   565 |      2 |      1 | 1976 |  1285 |
|   565 |      3 |      1 |  538 |  1285 |
|   565 |      3 |      2 |  538 |  1976 |
|   565 |      5 |      1 |  269 |  1285 |
|   565 |      5 |      2 |  269 |  1976 |
|   565 |      5 |      3 |  269 |   538 |
|   565 |      5 |      4 |  269 |     0 |
|   565 |      4 |      1 |    0 |  1285 |
|   565 |      4 |      2 |    0 |  1976 |
|   565 |      4 |      3 |    0 |   538 |
|   566 |      2 |      1 |  380 |   729 |
|   566 |      3 |      1 |    0 |   729 |
|   566 |      3 |      2 |    0 |   380 |
|   567 |      2 |      1 |  375 |   482 |
|   568 |      2 |      1 |  140 |   250 |
|   568 |      3 |      1 |    0 |   250 |
|   568 |      3 |      2 |    0 |   140 |
|   573 |      2 |      1 |    0 |   968 |
|   573 |      3 |      1 |    0 |   968 |
|   573 |      3 |      2 |    0 |     0 |
|   575 |      2 |      1 |  376 |   537 |
|   582 |      2 |      1 |  731 |   580 |
|   586 |      3 |      1 |  269 |   375 |
|   586 |      3 |      2 |  269 |   295 |
|   586 |      2 |      1 |  295 |   375 |
|   590 |      2 |      1 |    0 |   602 |
|   596 |      2 |      1 |    0 |   888 |
|   596 |      3 |      1 |    0 |   888 |
|   596 |      3 |      2 |    0 |     0 |
|   597 |      2 |      1 |  281 |   333 |
|   598 |      2 |      1 |  495 |  1100 |
|   599 |      2 |      1 |  452 |   601 |
|   599 |      3 |      1 |  349 |   601 |
|   599 |      3 |      2 |  349 |   452 |
|   601 |      2 |      1 |  301 |   688 |
|   606 |      2 |      1 |  322 |   688 |
|   607 |      2 |      1 |  452 |   302 |
|   612 |      2 |      1 |  456 |   806 |
|   615 |      2 |      1 |  312 |   624 |
|   617 |      2 |      1 |  460 |  1250 |
|   621 |      2 |      1 |  995 |   784 |
|   622 |      2 |      1 |  409 |   630 |
|   622 |      3 |      1 |  376 |   630 |
|   622 |      3 |      2 |  376 |   409 |
|   622 |      4 |      1 |  322 |   630 |
|   622 |      4 |      2 |  322 |   409 |
|   622 |      4 |      3 |  322 |   376 |
|   627 |      2 |      1 |  226 |   204 |
|   627 |      3 |      1 |  161 |   204 |
|   627 |      3 |      2 |  161 |   226 |
|   630 |      3 |      1 |    0 |   750 |
|   630 |      3 |      2 |    0 |     0 |
|   630 |      2 |      1 |    0 |   750 |
|   631 |      5 |      1 |  699 |   462 |
|   631 |      6 |      5 |  645 |   699 |
|   631 |      6 |      1 |  645 |   462 |
|   632 |      3 |      1 |  731 |   350 |
|   634 |      2 |      1 |  269 |   200 |
|   637 |      2 |      1 |  250 |   426 |
|   640 |      2 |      1 |    0 |   650 |
|   643 |      3 |      1 |  425 |   300 |
|   643 |      4 |      1 |  376 |   300 |
|   643 |      4 |      3 |  376 |   425 |
|   650 |      2 |      1 |  408 |   370 |
|   653 |      3 |      1 |    0 |   215 |
|   653 |      3 |      2 |    0 |   236 |
|   653 |      2 |      1 |  236 |   215 |
|   655 |      3 |      1 |    0 |   750 |
|   657 |      2 |      1 |  538 |   613 |
|   657 |      3 |      1 |    0 |   613 |
|   657 |      3 |      2 |    0 |   538 |
|   658 |      2 |      1 |  481 |   965 |
|   660 |      4 |      2 |  290 |   322 |
|   660 |      4 |      1 |  290 |   269 |
|   660 |      2 |      1 |  322 |   269 |
|   664 |      2 |      1 |    0 |   493 |
|   664 |      3 |      1 |    0 |   493 |
|   664 |      3 |      2 |    0 |     0 |
|   664 |      5 |      1 |    0 |   493 |
|   664 |      5 |      2 |    0 |     0 |
|   664 |      5 |      3 |    0 |     0 |
|   664 |      5 |      4 |    0 |     0 |
|   664 |      4 |      1 |    0 |   493 |
|   664 |      4 |      2 |    0 |     0 |
|   664 |      4 |      3 |    0 |     0 |
|   666 |      2 |      1 |  536 |   800 |
|   669 |      2 |      1 |  295 |   429 |
|   670 |      2 |      1 |  376 |   538 |
|   672 |      2 |      1 |    0 |   483 |
|   672 |      3 |      1 |    0 |   483 |
|   672 |      3 |      2 |    0 |     0 |
|   674 |      2 |      1 |    0 |   505 |
|   675 |      3 |      1 | 1022 |   600 |
|   675 |      3 |      2 | 1022 |     0 |
|   675 |      4 |      1 |  376 |   600 |
|   675 |      4 |      3 |  376 |  1022 |
|   675 |      4 |      2 |  376 |     0 |
|   675 |      2 |      1 |    0 |   600 |
|   677 |      2 |      1 |  322 |   483 |
|   677 |      3 |      1 |    0 |   483 |
|   677 |      3 |      2 |    0 |   322 |
|   678 |      2 |      1 |  321 |   250 |
|   678 |      3 |      1 |  332 |   250 |
|   678 |      3 |      2 |  332 |   321 |
|   679 |      2 |      1 |  322 |   430 |
|   680 |      7 |      1 |  376 |   699 |
|   680 |      7 |      6 |  376 |   538 |
|   680 |      6 |      1 |  538 |   699 |
|   682 |      3 |      1 |  700 |   550 |
|   683 |      2 |      1 | 1076 |   860 |
|   685 |      3 |      1 |  430 |   400 |
