mysql> select CLASS_INCOMES,substring(i,1,4),sum(p*qt),nat_id from e2,incomeclass where fs_id=f group by CLASS_INCOMES,substring(i,1,4) order by nat_id,CLASS_INCOMES,substring(i,1,4);
+---------------+------------------+---------------+--------+
| CLASS_INCOMES | substring(i,1,4) | sum(p*qt)     | nat_id |
|            12 | 0441             |  1342.0000000 |      2 |
|            12 | 0442             |  1135.0000005 |      2 |
|            12 | 0443             |    15.4500000 |      2 |
|            12 | 0451             |  2345.4999998 |      2 |
|            12 | 0452             |   320.9899996 |      2 |
|            12 | 0453             |     1.1000000 |      2 |
|            12 | 0454             |    95.4250000 |      2 |
|            12 | 0511             |  2113.5599996 |      2 |
|            12 | 0512             |   665.4500000 |      2 |
|            12 | 0513             |    14.0000000 |      2 |
|            12 | 0520             |  2801.0050012 |      2 |
|            12 | 0531             |  2209.8400002 |      2 |
|            12 | 0532             |   942.5349999 |      2 |
|            12 | 0533             |   666.9999999 |      2 |
|            12 | 0540             |  3166.3700019 |      2 |
|            12 | 0551             |    16.8900000 |      2 |
|            12 | 0552             |  1173.7199992 |      2 |
|            12 | 0561             |  4359.1899981 |      2 |
|            12 | 0562             |  2347.9399994 |      2 |
|            12 | 0611             |  1195.3750007 |      2 |
|            12 | 0612             |    63.1350000 |      2 |
|            12 | 0613             |   647.6500001 |      2 |
|            12 | 0621             |   429.5000001 |      2 |
|            12 | 0622             |    62.0000000 |      2 |
|            12 | 0623             |   172.0000000 |      2 |
|            12 | 0624             |   104.0000000 |      2 |
|            12 | 0713             |    58.2500000 |      2 |
|            12 | 0721             |  1346.3099994 |      2 |
|            12 | 0722             |  8245.1750216 |      2 |
|            12 | 0723             |  3412.2950002 |      2 |
|            12 | 0724             |    21.3999999 |      2 |
|            12 | 0732             |  1949.0999901 |      2 |
|            12 | 0733             |  4293.0000000 |      2 |
|            12 | 0736             |    56.0000000 |      2 |
|            12 | 0810             |     8.0000000 |      2 |
|            12 | 0820             |  3502.0899993 |      2 |
|            12 | 0830             |  7377.5999936 |      2 |
|            12 | 0911             |  1742.3500000 |      2 |
|            12 | 0912             |   131.0000000 |      2 |
|            12 | 0913             |   544.7999999 |      2 |
|            12 | 0914             |    96.9450000 |      2 |
|            12 | 0915             |   134.5000000 |      2 |
|            12 | 0922             |    96.0000000 |      2 |
|            12 | 0923             |    10.5000000 |      2 |
|            12 | 0931             |   878.0450001 |      2 |
|            12 | 0932             |   387.1800000 |      2 |
|            12 | 0933             |   129.2000000 |      2 |
|            12 | 0934             |    26.0300000 |      2 |
|            12 | 0941             |   893.0000002 |      2 |
|            12 | 0942             |   177.8100000 |      2 |
|            12 | 0951             |   326.1000000 |      2 |
|            12 | 0952             |   154.1500003 |      2 |
|            12 | 0953             |    24.3000000 |      2 |
|            12 | 0954             |  1915.0649973 |      2 |
|            12 | 0960             |   132.5000000 |      2 |
|            12 | 1010             |  3973.0000000 |      2 |
|            12 | 1020             |  5075.9999996 |      2 |
|            12 | 1030             |    96.0000000 |      2 |
|            12 | 1040             |    40.0000000 |      2 |
|            12 | 1050             |   648.0000000 |      2 |
|            12 | 1111             |  4590.2700020 |      2 |
|            12 | 1112             |   906.8499996 |      2 |
|            12 | 1211             |  1786.2000011 |      2 |
|            12 | 1212             |   179.8250002 |      2 |
|            12 | 1213             |  9336.2100023 |      2 |
|            12 | 1231             |  2025.6899998 |      2 |
|            12 | 1232             |  1661.9899999 |      2 |
|            12 | 1254             |    39.0000000 |      2 |
|            12 | 1262             |   252.0000000 |      2 |
|            12 | 1270             |  5180.9000028 |      2 |
|            12 | 1310             |  1568.8499999 |      2 |
|            12 | 1320             | 11395.9360012 |      2 |
|            13 | 0111             |  6178.6499865 |      2 |
|            13 | 0112             |  5501.4300022 |      2 |
|            13 | 0113             |  1917.5700000 |      2 |
|            13 | 0114             |  2253.9699971 |      2 |
|            13 | 0115             |   814.1379998 |      2 |
|            13 | 0116             |  1445.6299969 |      2 |
|            13 | 0117             |  2460.2739928 |      2 |
|            13 | 0118             |   837.1599995 |      2 |
|            13 | 0119             |  1026.4349969 |      2 |
|            13 | 0121             |   356.2949999 |      2 |
|            13 | 0122             |  1175.9480045 |      2 |
|            13 | 0220             |   158.5000007 |      2 |
|            13 | 0311             |   640.2500000 |      2 |
|            13 | 0312             | 14938.7499971 |      2 |
|            13 | 0313             |   558.4499992 |      2 |
|            13 | 0314             |   960.6500004 |      2 |
|            13 | 0321             |  2549.9900004 |      2 |
|            13 | 0322             |    52.4600001 |      2 |
|            13 | 0411             | 49664.0000000 |      2 |
|            13 | 0431             |   448.7000001 |      2 |
|            13 | 0432             |   645.0000000 |      2 |
|            13 | 0441             |  1171.7500004 |      2 |
|            13 | 0442             |   844.5000003 |      2 |
|            13 | 0443             |     5.0000000 |      2 |
|            13 | 0451             |  1838.9000000 |      2 |
|            13 | 0452             |   302.4999999 |      2 |
|            13 | 0453             |     1.6500000 |      2 |
|            13 | 0454             |    76.6799999 |      2 |
|            13 | 0511             |  3016.5850006 |      2 |
|            13 | 0512             |  1303.6200000 |      2 |
|            13 | 0520             |  3894.6499995 |      2 |
|            13 | 0531             |  2159.0400000 |      2 |
|            13 | 0532             |  1225.4250004 |      2 |
|            13 | 0533             |   855.9999999 |      2 |
|            13 | 0540             |  2864.5049997 |      2 |
|            13 | 0551             |    12.1000000 |      2 |
|            13 | 0552             |   667.4850000 |      2 |
|            13 | 0561             |  3855.5919975 |      2 |
|            13 | 0562             |  1137.0000011 |      2 |
|            13 | 0611             |   903.1800006 |      2 |
|            13 | 0613             |   560.7500000 |      2 |
|            13 | 0621             |   512.9999999 |      2 |
|            13 | 0622             |   304.0000000 |      2 |
|            13 | 0623             |   201.0000000 |      2 |
|            13 | 0624             |   312.0000000 |      2 |
|            13 | 0630             |    16.0000000 |      2 |
|            13 | 0711             |     1.3500000 |      2 |
|            13 | 0721             |  1440.3500000 |      2 |
|            13 | 0722             | 11805.6599715 |      2 |
|            13 | 0723             |  5154.6500000 |      2 |
|            13 | 0724             |    62.6500001 |      2 |
|            13 | 0732             |  1337.0500007 |      2 |
|            13 | 0734             |   420.0000000 |      2 |
|            13 | 0736             |   132.5000000 |      2 |
|            13 | 0820             |  2015.1000001 |      2 |
|            13 | 0830             |  6107.2500016 |      2 |
|            13 | 0911             |  1362.2000000 |      2 |
|            13 | 0912             |    81.5000000 |      2 |
|            13 | 0913             |  1242.5000000 |      2 |
|            13 | 0914             |    93.8849999 |      2 |
|            13 | 0922             |    22.5800000 |      2 |
|            13 | 0923             |     4.0000000 |      2 |
|            13 | 0931             |   634.1900000 |      2 |
|            13 | 0933             |   209.0999999 |      2 |
|            13 | 0934             |    53.4300001 |      2 |
|            13 | 0941             |  1199.6000000 |      2 |
|            13 | 0942             |   225.0000000 |      2 |
|            13 | 0952             |   125.0000010 |      2 |
|            13 | 0953             |    13.5000000 |      2 |
|            13 | 0954             |  2131.9100038 |      2 |
|            13 | 0960             |   365.7000000 |      2 |
|            13 | 1010             |  6565.0000000 |      2 |
|            13 | 1020             |  3019.4999998 |      2 |
|            13 | 1030             |   100.0000000 |      2 |
|            13 | 1040             |  1890.0000000 |      2 |
|            13 | 1111             |  3934.7599972 |      2 |
|            13 | 1112             |   568.4500030 |      2 |
|            13 | 1211             |  1582.1000002 |      2 |
|            13 | 1212             |   223.1500001 |      2 |
|            13 | 1213             |  5559.5400046 |      2 |
|            13 | 1231             |  1203.6499992 |      2 |
|            13 | 1232             |  1613.1399994 |      2 |
|            13 | 1254             |   116.5000000 |      2 |
|            13 | 1262             |   174.0000000 |      2 |
|            13 | 1270             |  6089.2699998 |      2 |
|            13 | 1310             |  2053.9999999 |      2 |
|            13 | 1320             | 13843.2099999 |      2 |
|            14 | 0111             |  3153.7650059 |      2 |
|            14 | 0112             |  5272.7379986 |      2 |
|            14 | 0113             |  1537.1100002 |      2 |
|            14 | 0114             |  2170.9389976 |      2 |
|            14 | 0115             |   871.8390006 |      2 |
|            14 | 0116             |  1565.1879983 |      2 |
|            14 | 0117             |  2147.6749995 |      2 |
|            14 | 0118             |  1157.8600028 |      2 |
|            14 | 0119             |   803.2249997 |      2 |
|            14 | 0121             |   335.5549993 |      2 |
|            14 | 0122             |  1340.2000026 |      2 |
|            14 | 0220             |   496.0700017 |      2 |
|            14 | 0311             |   820.5000000 |      2 |
|            14 | 0312             | 17868.1599908 |      2 |
|            14 | 0313             |  1050.9500001 |      2 |
|            14 | 0314             |  1139.9500005 |      2 |
|            14 | 0321             |  2558.1000002 |      2 |
|            14 | 0322             |    12.3500000 |      2 |
|            14 | 0411             | 51140.0000001 |      2 |
|            14 | 0421             |    50.0000000 |      2 |
|            14 | 0431             |   376.4499999 |      2 |
|            14 | 0432             |  1134.2500000 |      2 |
|            14 | 0441             |  1058.0000001 |      2 |
|            14 | 0442             |  1052.9999998 |      2 |
|            14 | 0443             |     2.0000000 |      2 |
|            14 | 0451             |  1775.0000000 |      2 |
|            14 | 0452             |   256.0150004 |      2 |
|            14 | 0454             |    81.3700000 |      2 |
|            14 | 0511             |  4592.6649998 |      2 |
|            14 | 0512             |   694.3000001 |      2 |
|            14 | 0513             |     3.0000000 |      2 |
|            14 | 0520             |  2475.8399993 |      2 |
|            14 | 0531             |  2609.4400000 |      2 |
|            14 | 0532             |   919.3699999 |      2 |
|            14 | 0533             |   593.0000000 |      2 |
|            14 | 0540             |  3524.2000005 |      2 |
|            14 | 0552             |   586.2700010 |      2 |
|            14 | 0561             |  4735.0560005 |      2 |
|            14 | 0562             |  2244.8900008 |      2 |
|            14 | 0611             |   754.2200002 |      2 |
|            14 | 0612             |    98.6350000 |      2 |
|            14 | 0613             |   306.7000000 |      2 |
|            14 | 0621             |   250.0000000 |      2 |
|            14 | 0622             |   307.0000000 |      2 |
|            14 | 0623             |     5.5000000 |      2 |
|            14 | 0624             |   555.0000000 |      2 |
|            14 | 0630             |   200.0000000 |      2 |
|            14 | 0713             |   216.5000000 |      2 |
|            14 | 0721             |  2016.1999997 |      2 |
|            14 | 0722             |  6291.0499932 |      2 |
|            14 | 0723             |  3884.2949990 |      2 |
|            14 | 0724             |   222.2499999 |      2 |
|            14 | 0732             |  2684.0500071 |      2 |
|            14 | 0733             |  5142.0000000 |      2 |
|            14 | 0734             |    11.0000000 |      2 |
|            14 | 0736             |    35.0000000 |      2 |
|            14 | 0820             |  1847.6499996 |      2 |
|            14 | 0830             |  5904.5599969 |      2 |
|            14 | 0911             |  1349.9400000 |      2 |
|            14 | 0912             |    89.0000000 |      2 |
|            14 | 0913             |  1167.9200000 |      2 |
|            14 | 0914             |    99.8400000 |      2 |
|            14 | 0915             |   188.0000000 |      2 |
|            14 | 0922             |   140.0000000 |      2 |
|            14 | 0923             |   322.0000000 |      2 |
|            14 | 0931             |   905.5000000 |      2 |
|            14 | 0932             |    59.7000000 |      2 |
|            14 | 0933             |    93.1000002 |      2 |
|            14 | 0934             |    66.5000000 |      2 |
|            14 | 0941             |  1418.5500003 |      2 |
|            14 | 0942             |   187.6500000 |      2 |
|            14 | 0951             |   485.8000010 |      2 |
|            14 | 0952             |   151.8999988 |      2 |
|            14 | 0954             |   983.0249996 |      2 |
|            14 | 0960             |   153.0000000 |      2 |
|            14 | 1010             |  4859.4999999 |      2 |
|            14 | 1020             |  4932.0000000 |      2 |
|            14 | 1040             |   130.0000000 |      2 |
|            14 | 1050             |   771.0000000 |      2 |
|            14 | 1111             |  4393.2699965 |      2 |
|            14 | 1112             |   596.3999996 |      2 |
|            14 | 1120             |   400.0000000 |      2 |
|            14 | 1211             |  1556.6250003 |      2 |
|            14 | 1212             |   213.1399998 |      2 |
|            14 | 1213             |  9661.9050399 |      2 |
|            14 | 1231             |  1830.9500001 |      2 |
|            14 | 1232             |  1410.0899996 |      2 |
|            14 | 1254             |    58.0000000 |      2 |
|            14 | 1262             |   118.5000000 |      2 |
|            14 | 1270             |  7491.2999999 |      2 |
|            14 | 1310             |   826.6000002 |      2 |
|            14 | 1320             | 12151.9500003 |      2 |
|            15 | 0111             |  3954.4999994 |      2 |
|            15 | 0112             |  4196.3149987 |      2 |
|            15 | 0113             |  1692.9599999 |      2 |
|            15 | 0114             |  2191.9349999 |      2 |
|            15 | 0115             |   713.3500003 |      2 |
|            15 | 0116             |   997.0449992 |      2 |
|            15 | 0117             |  2041.2050209 |      2 |
|            15 | 0118             |  1044.9700004 |      2 |
|            15 | 0119             |   776.7949999 |      2 |
|            15 | 0121             |   373.5050010 |      2 |
|            15 | 0122             |  1004.6250035 |      2 |
|            15 | 0220             |   236.2099992 |      2 |
|            15 | 0311             |   829.2500000 |      2 |
|            15 | 0312             | 16678.4549994 |      2 |
|            15 | 0313             |   511.7999991 |      2 |
|            15 | 0314             |   921.6499995 |      2 |
|            15 | 0321             |  2286.5049998 |      2 |
|            15 | 0322             |     5.4000000 |      2 |
|            15 | 0411             | 43129.9999999 |      2 |
|            15 | 0431             |   128.5600001 |      2 |
|            15 | 0432             |   457.5000000 |      2 |
|            15 | 0441             |   965.0000002 |      2 |
|            15 | 0442             |   717.9999999 |      2 |
|            15 | 0443             |     0.6700000 |      2 |
|            15 | 0451             |  1620.9999998 |      2 |
|            15 | 0452             |   154.2500003 |      2 |
|            15 | 0453             |     4.2000000 |      2 |
|            15 | 0454             |   131.8100000 |      2 |
|            15 | 0511             |  3987.6949998 |      2 |
|            15 | 0520             |  1577.8000010 |      2 |
|            15 | 0531             |   899.7100001 |      2 |
|            15 | 0532             |   950.0700002 |      2 |
|            15 | 0533             |   328.5000000 |      2 |
|            15 | 0540             |  4065.6280003 |      2 |
|            15 | 0551             |     5.0000000 |      2 |
|            15 | 0552             |   513.6349993 |      2 |
|            15 | 0561             |  3589.6600153 |      2 |
|            15 | 0562             |  2376.2500023 |      2 |
|            15 | 0611             |   904.9849990 |      2 |
|            15 | 0612             |    40.8400000 |      2 |
|            15 | 0613             |   417.0000000 |      2 |
|            15 | 0621             |   430.0000000 |      2 |
|            15 | 0622             |   265.0000000 |      2 |
|            15 | 0623             |    95.0000000 |      2 |
|            15 | 0624             |   612.0000000 |      2 |
|            15 | 0721             |  1652.7000004 |      2 |
|            15 | 0722             |  5807.7499986 |      2 |
|            15 | 0723             |  3971.0599992 |      2 |
|            15 | 0724             |    20.1500000 |      2 |
|            15 | 0732             |   925.6999988 |      2 |
|            15 | 0733             |  5470.0000000 |      2 |
|            15 | 0736             |   272.0000000 |      2 |
|            15 | 0810             |    40.0000000 |      2 |
|            15 | 0820             |  2391.4000002 |      2 |
|            15 | 0830             |  4736.4000026 |      2 |
|            15 | 0911             |  1101.7400000 |      2 |
|            15 | 0912             |    87.0000000 |      2 |
|            15 | 0913             |  1267.2000000 |      2 |
|            15 | 0914             |   171.9000000 |      2 |
|            15 | 0915             |    87.2500000 |      2 |
|            15 | 0923             |    47.5000001 |      2 |
|            15 | 0931             |  1045.9249999 |      2 |
|            15 | 0932             |    41.6000001 |      2 |
|            15 | 0933             |   150.7450000 |      2 |
|            15 | 0934             |    41.9300000 |      2 |
|            15 | 0941             |  1055.4999990 |      2 |
|            15 | 0942             |    79.0000000 |      2 |
|            15 | 0951             |   187.9399997 |      2 |
|            15 | 0952             |   198.5399951 |      2 |
|            15 | 0953             |    30.0000000 |      2 |
|            15 | 0954             |  1285.3900007 |      2 |
|            15 | 0960             |   431.0000000 |      2 |
|            15 | 1010             |  3950.0000000 |      2 |
|            15 | 1020             |  4230.0000001 |      2 |
|            15 | 1030             |    20.0000001 |      2 |
|            15 | 1040             |   500.0000000 |      2 |
|            15 | 1050             |   787.0000007 |      2 |
|            15 | 1111             |  3289.5549994 |      2 |
|            15 | 1211             |  1328.5000004 |      2 |
|            15 | 1212             |    84.5500001 |      2 |
|            15 | 1213             |  5751.0790011 |      2 |
|            15 | 1231             |  1407.5499998 |      2 |
|            15 | 1232             |  1449.2099996 |      2 |
|            15 | 1254             |   120.2500000 |      2 |
|            15 | 1255             |    10.0000000 |      2 |
|            15 | 1262             |    59.5000000 |      2 |
|            15 | 1270             |  5158.5499998 |      2 |
|            15 | 1310             |  1432.8000001 |      2 |
|            15 | 1320             |  8011.2099997 |      2 |
|            16 | 0111             |  2467.9800097 |      2 |
|            16 | 0112             |  3269.5650003 |      2 |
|            16 | 0113             |  1333.7149986 |      2 |
|            16 | 0114             |  1627.7549996 |      2 |
|            16 | 0115             |   460.5830001 |      2 |
|            16 | 0116             |  1043.0090000 |      2 |
|            16 | 0117             |  1681.1900012 |      2 |
|            16 | 0118             |   777.3700007 |      2 |
|            16 | 0119             |   561.8100005 |      2 |
|            16 | 0121             |   269.2750000 |      2 |
|            16 | 0122             |   704.2549999 |      2 |
|            16 | 0220             |   281.0300008 |      2 |
|            16 | 0311             |   209.7500000 |      2 |
|            16 | 0312             | 13186.5400038 |      2 |
|            16 | 0313             |   498.5149999 |      2 |
|            16 | 0314             |   882.1000010 |      2 |
|            16 | 0321             |  2292.8600004 |      2 |
|            16 | 0322             |     9.3000000 |      2 |
|            16 | 0411             | 39069.9999999 |      2 |
|            16 | 0431             |   426.1200001 |      2 |
|            16 | 0432             |   795.9500000 |      2 |
|            16 | 0441             |   786.9999999 |      2 |
|            16 | 0442             |   926.0000002 |      2 |
|            16 | 0451             |  1496.9999996 |      2 |
|            16 | 0452             |   194.9899998 |      2 |
|            16 | 0454             |    71.6399998 |      2 |
|            16 | 0511             |  5245.1449997 |      2 |
|            16 | 0512             |   758.0400001 |      2 |
|            16 | 0520             |  2309.5699985 |      2 |
|            16 | 0531             |  2416.0300001 |      2 |
|            16 | 0532             |   656.2300000 |      2 |
|            16 | 0533             |   468.7500000 |      2 |
|            16 | 0540             |  2474.0250007 |      2 |
|            16 | 0552             |   595.9900012 |      2 |
|            16 | 0561             |  3262.6500033 |      2 |
|            16 | 0562             |  1417.7499997 |      2 |
|            16 | 0611             |   771.9999996 |      2 |
|            16 | 0612             |    38.4000000 |      2 |
|            16 | 0613             |   412.5000000 |      2 |
|            16 | 0621             |   294.5000001 |      2 |
|            16 | 0622             |    30.0000000 |      2 |
|            16 | 0623             |   362.0000000 |      2 |
|            16 | 0624             |   209.0000000 |      2 |
|            16 | 0630             |   220.8000000 |      2 |
|            16 | 0711             |  1450.0000000 |      2 |
|            16 | 0721             |  1611.6500001 |      2 |
|            16 | 0722             |  5212.3499867 |      2 |
|            16 | 0723             |  2773.0500011 |      2 |
|            16 | 0724             |   660.3500003 |      2 |
|            16 | 0732             |   626.9500000 |      2 |
|            16 | 0733             |  5706.0000000 |      2 |
|            16 | 0736             |    20.0000000 |      2 |
|            16 | 0810             |    16.0000000 |      2 |
|            16 | 0820             |  2287.1999998 |      2 |
|            16 | 0830             |  5538.4400052 |      2 |
|            16 | 0911             |   818.4000000 |      2 |
|            16 | 0913             |  1813.6399999 |      2 |
|            16 | 0914             |    59.4000000 |      2 |
|            16 | 0915             |    14.5000000 |      2 |
|            16 | 0922             |    88.0000000 |      2 |
|            16 | 0923             |    15.0000000 |      2 |
|            16 | 0931             |   576.6999997 |      2 |
|            16 | 0932             |    82.3000000 |      2 |
|            16 | 0933             |    19.5000000 |      2 |
|            16 | 0934             |    18.0000000 |      2 |
|            16 | 0941             |   894.9000003 |      2 |
|            16 | 0942             |   135.0000000 |      2 |
|            16 | 0951             |   262.8000000 |      2 |
|            16 | 0952             |    96.8499992 |      2 |
|            16 | 0954             |   801.7800013 |      2 |
|            16 | 0960             |   558.0000000 |      2 |
|            16 | 1010             |  1852.0000000 |      2 |
|            16 | 1020             |  3135.0000000 |      2 |
|            16 | 1040             |   300.0000000 |      2 |
|            16 | 1050             |   568.0000000 |      2 |
|            16 | 1111             |  2930.7500018 |      2 |
|            16 | 1112             |   322.5500004 |      2 |
|            16 | 1211             |  2005.7499989 |      2 |
|            16 | 1212             |   151.7850000 |      2 |
|            16 | 1213             |  6240.2750070 |      2 |
|            16 | 1231             |  1399.2499987 |      2 |
|            16 | 1232             |  1157.1500003 |      2 |
|            16 | 1254             |   254.0000000 |      2 |
|            16 | 1262             |   150.4000000 |      2 |
|            16 | 1270             |  8108.0000000 |      2 |
|            16 | 1310             |  1103.5000002 |      2 |
|            16 | 1320             |  9285.2499992 |      2 |
|            17 | 0111             |  2210.4550038 |      2 |
|            17 | 0112             |  3788.0950214 |      2 |
|            17 | 0113             |  1123.0799991 |      2 |
|            17 | 0114             |  1399.9949960 |      2 |
|            17 | 0115             |   415.2549997 |      2 |
|            17 | 0116             |   965.6039977 |      2 |
|            17 | 0117             |  1451.3749996 |      2 |
|            17 | 0118             |   689.5700006 |      2 |
|            17 | 0119             |   611.9109924 |      2 |
|            17 | 0121             |   224.9249999 |      2 |
|            17 | 0122             |   761.8849984 |      2 |
|            17 | 0220             |   154.5000000 |      2 |
|            17 | 0311             |   394.5000000 |      2 |
|            17 | 0312             |  9742.1499968 |      2 |
|            17 | 0313             |   191.6499998 |      2 |
|            17 | 0314             |   712.2999997 |      2 |
|            17 | 0321             |  1606.2400002 |      2 |
|            17 | 0411             | 28990.0000001 |      2 |
|            17 | 0441             |   603.9999999 |      2 |
|            17 | 0442             |   687.4999997 |      2 |
|            17 | 0443             |    23.0000000 |      2 |
|            17 | 0451             |  1111.2500003 |      2 |
|            17 | 0452             |   158.5000000 |      2 |
|            17 | 0511             |  1121.8150000 |      2 |
|            17 | 0520             |  1760.3499997 |      2 |
|            17 | 0533             |   566.8000001 |      2 |
|            17 | 0540             |  1672.8049996 |      2 |
|            17 | 0551             |     4.3000000 |      2 |
|            17 | 0552             |   325.7500005 |      2 |
|            17 | 0561             |  2515.6779986 |      2 |
|            17 | 0611             |   851.5450003 |      2 |
|            17 | 0612             |    24.5900001 |      2 |
|            17 | 0623             |   253.0000000 |      2 |
|            17 | 0624             |   140.0000000 |      2 |
|            17 | 0713             |    23.0000000 |      2 |
|            17 | 0721             |   927.7200000 |      2 |
|            17 | 0722             |  2445.0800040 |      2 |
|            17 | 0723             |  1934.8900000 |      2 |
|            17 | 0724             |   147.4000000 |      2 |
|            17 | 0732             |   926.9000005 |      2 |
|            17 | 0733             |  4137.0000000 |      2 |
|            17 | 0736             |    10.0000000 |      2 |
|            17 | 0810             |     5.0000000 |      2 |
|            17 | 0820             |  1764.0000000 |      2 |
|            17 | 0830             |  3246.0500004 |      2 |
|            17 | 0911             |   391.2000000 |      2 |
|            17 | 0912             |    35.0000000 |      2 |
|            17 | 0914             |   147.5500000 |      2 |
|            17 | 0915             |    60.5000000 |      2 |
|            17 | 0922             |    80.1000000 |      2 |
|            17 | 0923             |     7.2500001 |      2 |
|            17 | 0931             |   674.9499999 |      2 |
|            17 | 0934             |    83.2500000 |      2 |
|            17 | 0935             |     5.0000000 |      2 |
|            17 | 0941             |   567.4999996 |      2 |
|            17 | 0942             |    55.8500000 |      2 |
|            17 | 0954             |  1129.9350005 |      2 |
|            17 | 0960             |    10.0000000 |      2 |
|            17 | 1010             |  4769.2500000 |      2 |
|            17 | 1020             |  1700.0000001 |      2 |
|            17 | 1030             |   370.0000000 |      2 |
|            17 | 1111             |  2730.8750013 |      2 |
|            17 | 1112             |   389.7000018 |      2 |
|            17 | 1211             |   882.5000001 |      2 |
|            17 | 1213             |  3844.5950106 |      2 |
|            17 | 1231             |   902.6500013 |      2 |
|            17 | 1232             |  1227.4999999 |      2 |
|            17 | 1254             |   103.0000000 |      2 |
|            17 | 1262             |    52.0000000 |      2 |
|            17 | 1270             |  3343.8500000 |      2 |
|            17 | 1310             |   870.7500001 |      2 |
|            18 | 0111             |  3192.9949950 |      2 |
|            18 | 0112             |  3785.1199993 |      2 |
|            18 | 0113             |  1370.7649997 |      2 |
|            18 | 0114             |  1790.1850098 |      2 |
|            18 | 0115             |   591.2499992 |      2 |
|            18 | 0116             |  1086.4100017 |      2 |
|            18 | 0117             |  1704.2700072 |      2 |
|            18 | 0118             |  1449.8950135 |      2 |
|            18 | 0119             |   624.3999988 |      2 |
|            18 | 0121             |   811.4950049 |      2 |
|            18 | 0122             |  1161.1149951 |      2 |
|            18 | 0220             |   157.7200002 |      2 |
|            18 | 0311             |   526.3499999 |      2 |
|            18 | 0312             | 13185.5999987 |      2 |
|            18 | 0313             |   536.4500009 |      2 |
|            18 | 0314             |  1207.1999968 |      2 |
|            18 | 0321             |  2457.0800003 |      2 |
|            18 | 0322             |    14.1000000 |      2 |
|            18 | 0411             | 39329.9999999 |      2 |
|            18 | 0431             |   365.0399999 |      2 |
|            18 | 0441             |   904.0000002 |      2 |
|            18 | 0442             |   595.5000005 |      2 |
|            18 | 0451             |  1504.5999998 |      2 |
|            18 | 0452             |   160.6499996 |      2 |
|            18 | 0453             |    27.5000010 |      2 |
|            18 | 0454             |    51.0500000 |      2 |
|            18 | 0511             |  2996.4500001 |      2 |
|            18 | 0512             |   759.7000000 |      2 |
|            18 | 0520             |  1700.0799992 |      2 |
|            18 | 0531             |  1466.1600000 |      2 |
|            18 | 0532             |   874.3250000 |      2 |
|            18 | 0533             |   276.4999999 |      2 |
|            18 | 0540             |  2624.8900028 |      2 |
|            18 | 0552             |   558.9799985 |      2 |
|            18 | 0561             |  3563.7799985 |      2 |
|            18 | 0562             |  2798.7500010 |      2 |
|            18 | 0611             |   656.9550004 |      2 |
|            18 | 0612             |    22.3400000 |      2 |
|            18 | 0613             |   319.5000000 |      2 |
|            18 | 0621             |   174.0000000 |      2 |
|            18 | 0622             |   232.0000000 |      2 |
|            18 | 0623             |    50.0000000 |      2 |
|            18 | 0624             |    82.0000000 |      2 |
|            18 | 0713             |    39.0000000 |      2 |
|            18 | 0721             |  1236.1499999 |      2 |
|            18 | 0722             |  5514.6499726 |      2 |
|            18 | 0723             |  3206.4499980 |      2 |
|            18 | 0724             |    14.5000002 |      2 |
|            18 | 0732             |   842.9999986 |      2 |
|            18 | 0736             |    55.0000000 |      2 |
|            18 | 0820             |  2438.4500004 |      2 |
|            18 | 0830             |  6189.1750185 |      2 |
|            18 | 0911             |   687.2500000 |      2 |
|            18 | 0912             |    35.0000000 |      2 |
|            18 | 0913             |  1016.8500000 |      2 |
|            18 | 0914             |    62.2500000 |      2 |
|            18 | 0915             |    21.5000000 |      2 |
|            18 | 0922             |   180.0950000 |      2 |
|            18 | 0923             |     1.7500000 |      2 |
|            18 | 0931             |   617.1299997 |      2 |
|            18 | 0932             |   144.1000000 |      2 |
|            18 | 0933             |    71.5000000 |      2 |
|            18 | 0934             |     7.0000000 |      2 |
|            18 | 0941             |  1237.7500000 |      2 |
|            18 | 0942             |    91.5000000 |      2 |
|            18 | 0951             |   201.9000000 |      2 |
|            18 | 0952             |    71.7499996 |      2 |
|            18 | 0953             |     6.3000000 |      2 |
|            18 | 0954             |   778.2749993 |      2 |
|            18 | 0960             |   443.0000000 |      2 |
|            18 | 1010             |  5414.0000000 |      2 |
|            18 | 1020             |  3835.0000000 |      2 |
|            18 | 1050             |   157.0000000 |      2 |
|            18 | 1111             |  3721.7849991 |      2 |
|            18 | 1112             |   536.4249979 |      2 |
|            18 | 1211             |  1671.8500014 |      2 |
|            18 | 1212             |   155.4500002 |      2 |
|            18 | 1213             |  6486.5049585 |      2 |
|            18 | 1231             |  1991.3400001 |      2 |
|            18 | 1232             |  1405.1000002 |      2 |
|            18 | 1254             |   106.0000000 |      2 |
|            18 | 1262             |   197.9999997 |      2 |
|            18 | 1270             |  8725.2500044 |      2 |
|            18 | 1310             |   640.8999999 |      2 |
|            18 | 1320             | 10919.5599993 |      2 |
|            19 | 0111             |  2149.9199894 |      2 |
|            19 | 0112             |  2169.9250014 |      2 |
|            19 | 0113             |   741.5649994 |      2 |
|            19 | 0114             |  1151.4400001 |      2 |
|            19 | 0115             |   295.1349997 |      2 |
|            19 | 0116             |   548.3200002 |      2 |
|            19 | 0117             |  1104.5670005 |      2 |
|            19 | 0118             |   676.6450017 |      2 |
