
mysql> select nat_id,
    -> case when CLASS_INCOMES>15 then 15 when CLASS_INCOMES<0 then 0 else CLASS_INCOMES end as classIncome
    -> ,substring(i,1,4) as subProduct,sum(p*qt) as expenditure from e2,incomeclass where fs_id=f group by 
    -> case when CLASS_INCOMES>15 then 15 when CLASS_INCOMES<0 then 0 else CLASS_INCOMES end
    -> ,substring(i,1,4) order by nat_id,
    -> case when CLASS_INCOMES>15 then 15 when CLASS_INCOMES<0 then 0 else CLASS_INCOMES end
    -> ,substring(i,1,4);
+--------+-------------+------------+-----------------+
| nat_id | classIncome | subProduct | expenditure     |
|      2 |           7 | 0532       |    1106.5000000 |
|      2 |           7 | 0533       |     646.9000001 |
|      2 |           7 | 0540       |    3244.9050032 |
|      2 |           7 | 0551       |      25.2000000 |
|      2 |           7 | 0552       |     825.8099998 |
|      2 |           7 | 0561       |    5844.6590245 |
|      2 |           7 | 0562       |     435.2000001 |
|      2 |           7 | 0611       |    1154.4649993 |
|      2 |           7 | 0612       |     103.0950000 |
|      2 |           7 | 0613       |     456.3500001 |
|      2 |           7 | 0621       |     225.5000000 |
|      2 |           7 | 0622       |      25.0000000 |
|      2 |           7 | 0623       |      67.0000000 |
|      2 |           7 | 0624       |    1344.0000000 |
|      2 |           7 | 0630       |      12.8000000 |
|      2 |           7 | 0713       |       6.5000000 |
|      2 |           7 | 0721       |    1123.3500000 |
|      2 |           7 | 0722       |   10550.6199943 |
|      2 |           7 | 0723       |    2464.3400010 |
|      2 |           7 | 0724       |      29.7000001 |
|      2 |           7 | 0732       |    3060.9500055 |
|      2 |           7 | 0733       |    5432.0000000 |
|      2 |           7 | 0734       |      15.0000000 |
|      2 |           7 | 0736       |     241.9999992 |
|      2 |           7 | 0810       |      20.0000000 |
|      2 |           7 | 0820       |    2118.9899999 |
|      2 |           7 | 0830       |    6812.2399950 |
|      2 |           7 | 0911       |    1563.6800000 |
|      2 |           7 | 0912       |     112.9000000 |
|      2 |           7 | 0913       |     848.0800000 |
|      2 |           7 | 0914       |     151.2150000 |
|      2 |           7 | 0915       |      84.2500000 |
|      2 |           7 | 0922       |      26.5000000 |
|      2 |           7 | 0931       |     806.8649995 |
|      2 |           7 | 0932       |     249.5499996 |
|      2 |           7 | 0933       |      79.0500000 |
|      2 |           7 | 0934       |      37.8499998 |
|      2 |           7 | 0935       |     120.0000000 |
|      2 |           7 | 0941       |     924.9000001 |
|      2 |           7 | 0942       |     180.5000000 |
|      2 |           7 | 0951       |     370.6000000 |
|      2 |           7 | 0952       |     195.6899983 |
|      2 |           7 | 0953       |       6.1000000 |
|      2 |           7 | 0954       |    1027.2799987 |
|      2 |           7 | 0960       |      73.0000000 |
|      2 |           7 | 1010       |    3036.0000002 |
|      2 |           7 | 1020       |    4016.9999998 |
|      2 |           7 | 1030       |     150.0000000 |
|      2 |           7 | 1050       |     206.6000000 |
|      2 |           7 | 1111       |    4765.5929943 |
|      2 |           7 | 1112       |     641.5000052 |
|      2 |           7 | 1211       |    1753.4399995 |
|      2 |           7 | 1212       |     146.8099999 |
|      2 |           7 | 1213       |    8614.2399953 |
|      2 |           7 | 1231       |    1491.0799996 |
|      2 |           7 | 1232       |    1187.4750005 |
|      2 |           7 | 1254       |     132.5000000 |
|      2 |           7 | 1262       |     307.7500000 |
|      2 |           7 | 1270       |    2618.3600032 |
|      2 |           7 | 1310       |    2575.6499986 |
|      2 |           7 | 1320       |   10650.1999995 |
|      2 |           8 | 0111       |    6957.4280210 |
|      2 |           8 | 0112       |    5799.3300008 |
|      2 |           8 | 0113       |    2068.3000008 |
|      2 |           8 | 0114       |    2872.7499976 |
|      2 |           8 | 0115       |    1009.6599998 |
|      2 |           8 | 0116       |    1796.0310007 |
|      2 |           8 | 0117       |    3353.2179984 |
|      2 |           8 | 0118       |    1395.3850008 |
|      2 |           8 | 0119       |    1043.6949997 |
|      2 |           8 | 0121       |     681.1850005 |
|      2 |           8 | 0122       |    1636.0110018 |
|      2 |           8 | 0220       |     667.3860006 |
|      2 |           8 | 0311       |     884.5000000 |
|      2 |           8 | 0312       |   20189.8799971 |
|      2 |           8 | 0313       |    1002.7250004 |
|      2 |           8 | 0314       |    1397.6599996 |
|      2 |           8 | 0321       |    3438.3349991 |
|      2 |           8 | 0322       |      50.8450000 |
|      2 |           8 | 0411       |   67415.0000001 |
|      2 |           8 | 0421       |     600.0000000 |
|      2 |           8 | 0431       |     865.8400000 |
|      2 |           8 | 0432       |     844.8500000 |
|      2 |           8 | 0441       |    1657.7499991 |
|      2 |           8 | 0442       |    1228.0000001 |
|      2 |           8 | 0443       |       0.8500000 |
|      2 |           8 | 0451       |    2569.2500000 |
|      2 |           8 | 0452       |     463.7000005 |
|      2 |           8 | 0453       |     130.1000009 |
|      2 |           8 | 0454       |      78.2550001 |
|      2 |           8 | 0511       |    2405.8749998 |
|      2 |           8 | 0512       |     631.2100003 |
|      2 |           8 | 0513       |      10.0000000 |
|      2 |           8 | 0520       |    3283.1449988 |
|      2 |           8 | 0531       |    3284.2700001 |
|      2 |           8 | 0532       |    1023.3449999 |
|      2 |           8 | 0533       |     774.0000000 |
|      2 |           8 | 0540       |    2743.3999974 |
|      2 |           8 | 0551       |      12.0000000 |
|      2 |           8 | 0552       |     835.7899983 |
|      2 |           8 | 0561       |    6119.5250033 |
|      2 |           8 | 0562       |    1265.2500000 |
|      2 |           8 | 0611       |    1503.2099987 |
|      2 |           8 | 0612       |      47.5350000 |
|      2 |           8 | 0613       |     459.8500000 |
|      2 |           8 | 0621       |     447.0000000 |
|      2 |           8 | 0622       |      48.0000000 |
|      2 |           8 | 0623       |     221.4000000 |
|      2 |           8 | 0624       |     654.0000000 |
|      2 |           8 | 0630       |      40.0000000 |
|      2 |           8 | 0711       |     500.2000000 |
|      2 |           8 | 0713       |      16.5000000 |
|      2 |           8 | 0721       |    1478.0500003 |
|      2 |           8 | 0722       |   12537.7749500 |
|      2 |           8 | 0723       |    3860.5499998 |
|      2 |           8 | 0724       |      35.2999999 |
|      2 |           8 | 0732       |    2732.6100014 |
|      2 |           8 | 0733       |    3107.0000000 |
|      2 |           8 | 0734       |      21.5000000 |
|      2 |           8 | 0736       |     180.4999997 |
|      2 |           8 | 0820       |    2695.3800002 |
|      2 |           8 | 0830       |    6419.3499954 |
|      2 |           8 | 0911       |    1255.2899999 |
|      2 |           8 | 0912       |      54.0000000 |
|      2 |           8 | 0913       |     912.4400000 |
|      2 |           8 | 0914       |      94.6050000 |
|      2 |           8 | 0915       |     114.5000000 |
|      2 |           8 | 0931       |     731.4299994 |
|      2 |           8 | 0932       |     173.9200004 |
|      2 |           8 | 0933       |     143.9299998 |
|      2 |           8 | 0934       |       3.9100001 |
|      2 |           8 | 0935       |       3.0000000 |
|      2 |           8 | 0941       |    1752.3500006 |
|      2 |           8 | 0942       |     191.6000000 |
|      2 |           8 | 0951       |     564.6500000 |
|      2 |           8 | 0952       |     114.4000008 |
|      2 |           8 | 0953       |      15.9500000 |
|      2 |           8 | 0954       |    1455.4900003 |
|      2 |           8 | 0960       |      88.0000000 |
|      2 |           8 | 1010       |    5540.9999999 |
|      2 |           8 | 1020       |    6991.4999996 |
|      2 |           8 | 1040       |       8.0000000 |
|      2 |           8 | 1050       |    1121.0000000 |
|      2 |           8 | 1111       |    5665.0900005 |
|      2 |           8 | 1112       |     841.0500010 |
|      2 |           8 | 1211       |    1903.5499987 |
|      2 |           8 | 1212       |     187.9000001 |
|      2 |           8 | 1213       |    7993.8650123 |
|      2 |           8 | 1231       |    1401.9600008 |
|      2 |           8 | 1232       |    1785.9850006 |
|      2 |           8 | 1251       |      51.0000000 |
|      2 |           8 | 1254       |     103.0000000 |
|      2 |           8 | 1262       |     243.0000000 |
|      2 |           8 | 1270       |    4734.2500014 |
|      2 |           8 | 1310       |    1566.1499992 |
|      2 |           8 | 1320       |   15645.8499989 |
|      2 |           9 | 0111       |    3727.0400003 |
|      2 |           9 | 0112       |    5172.4600013 |
|      2 |           9 | 0113       |    2541.6699919 |
|      2 |           9 | 0114       |    2867.2309916 |
|      2 |           9 | 0115       |     597.0750008 |
|      2 |           9 | 0116       |    1401.0850001 |
|      2 |           9 | 0117       |    2497.7499935 |
|      2 |           9 | 0118       |     852.5349998 |
|      2 |           9 | 0119       |     674.8950028 |
|      2 |           9 | 0121       |     283.7100002 |
|      2 |           9 | 0122       |    1142.6949954 |
|      2 |           9 | 0220       |     297.5500010 |
|      2 |           9 | 0311       |     378.7500000 |
|      2 |           9 | 0312       |   11854.8500032 |
|      2 |           9 | 0313       |     763.1499993 |
|      2 |           9 | 0314       |     737.4000013 |
|      2 |           9 | 0321       |    1852.4849991 |
|      2 |           9 | 0322       |      24.6250000 |
|      2 |           9 | 0411       |   41555.0000001 |
|      2 |           9 | 0421       |     760.0000000 |
|      2 |           9 | 0431       |     119.2650000 |
|      2 |           9 | 0432       |     366.0000001 |
|      2 |           9 | 0441       |    1061.4999997 |
|      2 |           9 | 0442       |     785.9999993 |
|      2 |           9 | 0443       |       5.7900000 |
|      2 |           9 | 0451       |    1573.6000004 |
|      2 |           9 | 0452       |     375.2049996 |
|      2 |           9 | 0454       |      62.3100002 |
|      2 |           9 | 0511       |    1063.3500000 |
|      2 |           9 | 0512       |     687.1349999 |
|      2 |           9 | 0513       |      55.0000000 |
|      2 |           9 | 0520       |    1663.7649999 |
|      2 |           9 | 0531       |    1348.5250000 |
|      2 |           9 | 0532       |     875.1499999 |
|      2 |           9 | 0533       |     590.2500000 |
|      2 |           9 | 0540       |    2465.8249977 |
|      2 |           9 | 0551       |       1.5000000 |
|      2 |           9 | 0552       |     742.7499994 |
|      2 |           9 | 0561       |    3056.5999994 |
|      2 |           9 | 0562       |     409.7500000 |
|      2 |           9 | 0611       |     798.6649991 |
|      2 |           9 | 0612       |      96.4200000 |
|      2 |           9 | 0613       |     274.0000000 |
|      2 |           9 | 0621       |     229.0000001 |
|      2 |           9 | 0622       |      64.0000000 |
|      2 |           9 | 0623       |      80.7500000 |
|      2 |           9 | 0624       |     410.0000000 |
|      2 |           9 | 0630       |      39.0000000 |
|      2 |           9 | 0713       |       2.0000000 |
|      2 |           9 | 0721       |    1037.7000003 |
|      2 |           9 | 0722       |    4006.9000138 |
|      2 |           9 | 0723       |    3909.9999996 |
|      2 |           9 | 0724       |      12.2500000 |
|      2 |           9 | 0732       |    3360.9499957 |
|      2 |           9 | 0733       |    1612.0000000 |
|      2 |           9 | 0736       |      56.0000000 |
|      2 |           9 | 0810       |       6.7500000 |
|      2 |           9 | 0820       |    1728.2500000 |
|      2 |           9 | 0830       |    4826.4000001 |
|      2 |           9 | 0911       |     959.2000000 |
|      2 |           9 | 0912       |     126.0000000 |
|      2 |           9 | 0913       |    1307.0499999 |
|      2 |           9 | 0914       |      50.3300000 |
|      2 |           9 | 0915       |     111.7500000 |
|      2 |           9 | 0922       |      15.2500000 |
|      2 |           9 | 0923       |       2.0000000 |
|      2 |           9 | 0931       |     712.6899999 |
|      2 |           9 | 0932       |      87.9500000 |
|      2 |           9 | 0933       |      58.0000000 |
|      2 |           9 | 0934       |       3.0000000 |
|      2 |           9 | 0941       |     668.6499999 |
|      2 |           9 | 0942       |     116.7500000 |
|      2 |           9 | 0951       |     531.4500001 |
|      2 |           9 | 0952       |      24.0999995 |
|      2 |           9 | 0953       |      11.7500000 |
|      2 |           9 | 0954       |    1184.0100008 |
|      2 |           9 | 0960       |     144.0000000 |
|      2 |           9 | 1010       |    1980.0000000 |
|      2 |           9 | 1020       |    2164.9999996 |
|      2 |           9 | 1030       |      20.0000000 |
|      2 |           9 | 1040       |     100.0000000 |
|      2 |           9 | 1050       |    1184.0500000 |
|      2 |           9 | 1111       |    2522.2000037 |
|      2 |           9 | 1112       |     823.0499998 |
|      2 |           9 | 1120       |      25.0000000 |
|      2 |           9 | 1211       |    1014.7499996 |
|      2 |           9 | 1212       |     120.7400000 |
|      2 |           9 | 1213       |    6490.0950078 |
|      2 |           9 | 1231       |    1549.1200000 |
|      2 |           9 | 1232       |    1014.5150005 |
|      2 |           9 | 1254       |     134.5000000 |
|      2 |           9 | 1262       |     165.0000001 |
|      2 |           9 | 1270       |    1536.6800007 |
|      2 |           9 | 1310       |    1366.7499996 |
|      2 |           9 | 1320       |   12664.9000014 |
|      2 |          10 | 0111       |    4265.3550072 |
|      2 |          10 | 0112       |    5954.3900019 |
|      2 |          10 | 0113       |    2232.1199986 |
|      2 |          10 | 0114       |    2460.9450026 |
|      2 |          10 | 0115       |     950.3000007 |
|      2 |          10 | 0116       |    1528.1999997 |
|      2 |          10 | 0117       |    2916.5109934 |
|      2 |          10 | 0118       |    1044.3550005 |
|      2 |          10 | 0119       |    1031.8749968 |
|      2 |          10 | 0121       |     501.4399998 |
|      2 |          10 | 0122       |    1536.2400005 |
|      2 |          10 | 0220       |     343.3500013 |
|      2 |          10 | 0311       |     603.7500002 |
|      2 |          10 | 0312       |   18221.9949986 |
|      2 |          10 | 0313       |     692.2050005 |
|      2 |          10 | 0314       |     868.9000018 |
|      2 |          10 | 0321       |    2877.7599990 |
|      2 |          10 | 0322       |      40.8100003 |
|      2 |          10 | 0411       |   59696.0000001 |
|      2 |          10 | 0431       |     393.0000000 |
|      2 |          10 | 0432       |     896.8500001 |
|      2 |          10 | 0441       |    1444.4999998 |
|      2 |          10 | 0442       |    1132.7499996 |
|      2 |          10 | 0443       |       1.4000000 |
|      2 |          10 | 0451       |    2379.2499997 |
|      2 |          10 | 0452       |     406.9999995 |
|      2 |          10 | 0453       |       7.0500000 |
|      2 |          10 | 0454       |      77.5349998 |
|      2 |          10 | 0511       |    4109.3300001 |
|      2 |          10 | 0512       |     678.7000000 |
|      2 |          10 | 0513       |       5.0000000 |
|      2 |          10 | 0520       |    2544.5099980 |
|      2 |          10 | 0531       |    2215.4400001 |
|      2 |          10 | 0532       |    1318.2250000 |
|      2 |          10 | 0533       |     813.7499999 |
|      2 |          10 | 0540       |    3333.1300022 |
|      2 |          10 | 0551       |      17.7450000 |
|      2 |          10 | 0552       |    1153.2799995 |
|      2 |          10 | 0561       |    4694.8549983 |
|      2 |          10 | 0562       |    1496.5499996 |
|      2 |          10 | 0611       |     881.1599991 |
|      2 |          10 | 0612       |      91.4999999 |
|      2 |          10 | 0613       |     411.0000000 |
|      2 |          10 | 0621       |     262.5000000 |
|      2 |          10 | 0622       |      87.0000000 |
|      2 |          10 | 0623       |     131.3000000 |
|      2 |          10 | 0624       |     206.0000000 |
|      2 |          10 | 0630       |      11.5000000 |
|      2 |          10 | 0721       |    1158.2000000 |
|      2 |          10 | 0722       |    9867.6100038 |
|      2 |          10 | 0723       |    3180.7999996 |
|      2 |          10 | 0724       |      87.4499998 |
|      2 |          10 | 0732       |    2805.6000068 |
|      2 |          10 | 0733       |    1400.0000000 |
|      2 |          10 | 0736       |      97.9999999 |
|      2 |          10 | 0810       |       7.0000000 |
|      2 |          10 | 0820       |    3015.3300003 |
|      2 |          10 | 0830       |    7234.3530001 |
|      2 |          10 | 0911       |     905.1100000 |
|      2 |          10 | 0912       |     124.5000000 |
|      2 |          10 | 0913       |     641.4400001 |
|      2 |          10 | 0914       |     111.2200000 |
|      2 |          10 | 0915       |     136.0000000 |
|      2 |          10 | 0922       |       9.0000000 |
|      2 |          10 | 0931       |     803.4399994 |
|      2 |          10 | 0932       |     111.2650000 |
|      2 |          10 | 0933       |     151.0250000 |
|      2 |          10 | 0934       |     105.4000000 |
|      2 |          10 | 0935       |       1.2500000 |
|      2 |          10 | 0941       |    1433.4499999 |
|      2 |          10 | 0942       |     180.8100002 |
|      2 |          10 | 0951       |     116.5500000 |
|      2 |          10 | 0952       |      94.6000021 |
|      2 |          10 | 0953       |       4.0000000 |
|      2 |          10 | 0954       |    4714.9099931 |
|      2 |          10 | 0960       |      85.0000000 |
|      2 |          10 | 1010       |    3022.0000000 |
|      2 |          10 | 1020       |    6750.0000003 |
|      2 |          10 | 1030       |     110.0000000 |
|      2 |          10 | 1040       |    2298.9999999 |
|      2 |          10 | 1050       |     518.0000000 |
|      2 |          10 | 1111       |    4913.1700112 |
|      2 |          10 | 1112       |     904.4999986 |
|      2 |          10 | 1120       |      15.0000000 |
|      2 |          10 | 1211       |    1771.5499993 |
|      2 |          10 | 1212       |     207.9800000 |
|      2 |          10 | 1213       |    9628.6440106 |
|      2 |          10 | 1231       |    2088.4750004 |
|      2 |          10 | 1232       |    1486.7999999 |
|      2 |          10 | 1254       |      83.0000000 |
|      2 |          10 | 1262       |     217.4999997 |
|      2 |          10 | 1270       |    6453.3400040 |
|      2 |          10 | 1310       |    1944.4499994 |
|      2 |          10 | 1320       |   14702.2999991 |
|      2 |          11 | 0111       |    5309.5100060 |
|      2 |          11 | 0112       |    7608.5759998 |
|      2 |          11 | 0113       |    3163.8250008 |
|      2 |          11 | 0114       |    3131.4249919 |
|      2 |          11 | 0115       |     885.6500001 |
|      2 |          11 | 0116       |    1915.5499961 |
|      2 |          11 | 0117       |    2911.2889971 |
|      2 |          11 | 0118       |    1207.8049978 |
|      2 |          11 | 0119       |    1380.1159956 |
|      2 |          11 | 0121       |     589.9050021 |
|      2 |          11 | 0122       |    3019.7999928 |
|      2 |          11 | 0220       |     317.2099995 |
|      2 |          11 | 0311       |     686.3999999 |
|      2 |          11 | 0312       |   19086.3199994 |
|      2 |          11 | 0313       |     707.4800000 |
|      2 |          11 | 0314       |    1210.8499988 |
|      2 |          11 | 0321       |    3838.6299993 |
|      2 |          11 | 0322       |      50.6850001 |
|      2 |          11 | 0411       |   64121.0000001 |
|      2 |          11 | 0421       |    1260.0000000 |
|      2 |          11 | 0431       |     413.2350000 |
|      2 |          11 | 0432       |     957.7500000 |
|      2 |          11 | 0441       |    1404.1999991 |
|      2 |          11 | 0442       |    1347.0000003 |
|      2 |          11 | 0443       |      10.0000000 |
|      2 |          11 | 0451       |    2224.2500000 |
|      2 |          11 | 0452       |     339.1449999 |
|      2 |          11 | 0453       |      23.9250000 |
|      2 |          11 | 0454       |     126.8050001 |
|      2 |          11 | 0511       |    4179.6350004 |
|      2 |          11 | 0512       |    1112.9900000 |
|      2 |          11 | 0513       |       8.0000000 |
|      2 |          11 | 0520       |    3433.2200022 |
|      2 |          11 | 0531       |    2465.2300000 |
|      2 |          11 | 0532       |    1626.2750002 |
|      2 |          11 | 0540       |    4843.9799956 |
|      2 |          11 | 0551       |      13.9000000 |
|      2 |          11 | 0552       |     882.8450009 |
|      2 |          11 | 0561       |    5374.3799971 |
|      2 |          11 | 0611       |    1392.9350001 |
|      2 |          11 | 0612       |      57.3849999 |
|      2 |          11 | 0613       |     518.7500000 |
|      2 |          11 | 0622       |     100.0000000 |
|      2 |          11 | 0623       |     180.0000000 |
|      2 |          11 | 0624       |    1028.0000000 |
|      2 |          11 | 0630       |     447.0000000 |
|      2 |          11 | 0712       |      18.0000000 |
|      2 |          11 | 0713       |      35.0000000 |
|      2 |          11 | 0721       |    2248.5949998 |
|      2 |          11 | 0722       |    6788.0549721 |
|      2 |          11 | 0723       |    3863.4199994 |
|      2 |          11 | 0724       |      57.7499999 |
|      2 |          11 | 0732       |    1552.0000048 |
|      2 |          11 | 0733       |    6000.2000000 |
|      2 |          11 | 0736       |      51.0000000 |
|      2 |          11 | 0810       |      45.0000000 |
|      2 |          11 | 0820       |    3859.1399999 |
|      2 |          11 | 0830       |    7111.3000053 |
|      2 |          11 | 0911       |    1528.1500000 |
|      2 |          11 | 0912       |     108.7500000 |
|      2 |          11 | 0913       |    1881.7200000 |
|      2 |          11 | 0914       |     186.4999999 |
|      2 |          11 | 0915       |     151.8200000 |
|      2 |          11 | 0922       |      52.0000000 |
|      2 |          11 | 0923       |       6.5000000 |
|      2 |          11 | 0931       |     927.7849996 |
|      2 |          11 | 0932       |     168.5000000 |
|      2 |          11 | 0933       |      91.1500000 |
|      2 |          11 | 0934       |      11.2500000 |
|      2 |          11 | 0935       |      15.0000000 |
|      2 |          11 | 0941       |    1535.5000008 |
|      2 |          11 | 0942       |     217.8500000 |
|      2 |          11 | 0951       |     525.5400004 |
|      2 |          11 | 0952       |      95.9500006 |
|      2 |          11 | 0953       |      20.0000000 |
|      2 |          11 | 0954       |    2778.0100004 |
|      2 |          11 | 0960       |     432.5000000 |
|      2 |          11 | 1010       |    3651.9999999 |
|      2 |          11 | 1020       |   13232.9999997 |
|      2 |          11 | 1040       |    1610.0000000 |
|      2 |          11 | 1050       |    1526.4000000 |
|      2 |          11 | 1111       |    4429.9929941 |
|      2 |          11 | 1112       |    1093.7000014 |
|      2 |          11 | 1120       |     405.0000000 |
|      2 |          11 | 1211       |    1604.4500015 |
|      2 |          11 | 1212       |     143.5500001 |
|      2 |          11 | 1213       |    8660.2050028 |
|      2 |          11 | 1231       |    1860.6999984 |
|      2 |          11 | 1232       |    2107.5300007 |
|      2 |          11 | 1254       |     170.5000000 |
|      2 |          11 | 1262       |     263.0000000 |
|      2 |          11 | 1270       |    5207.9799986 |
|      2 |          11 | 1310       |    2370.4500000 |
|      2 |          11 | 1320       |   14825.9819997 |
|      2 |          12 | 0111       |    4802.5849853 |
|      2 |          12 | 0112       |    5720.0199996 |
|      2 |          12 | 0113       |    2694.4149997 |
|      2 |          12 | 0114       |    2920.9960069 |
|      2 |          12 | 0115       |     997.4500003 |
|      2 |          12 | 0116       |    1846.9700016 |
|      2 |          12 | 0117       |    2940.7050053 |
|      2 |          12 | 0118       |    1156.5849992 |
|      2 |          12 | 0119       |    1046.9550021 |
|      2 |          12 | 0121       |     560.4199964 |
|      2 |          12 | 0122       |    1280.2600050 |
|      2 |          12 | 0220       |     410.7340002 |
|      2 |          12 | 0311       |     940.5000000 |
|      2 |          12 | 0312       |   21756.4100004 |
|      2 |          12 | 0313       |     942.8749995 |
|      2 |          12 | 0314       |    1424.7000032 |
|      2 |          12 | 0321       |    3083.6100003 |
|      2 |          12 | 0322       |      38.4799997 |
|      2 |          12 | 0411       |   62319.0000000 |
|      2 |          12 | 0431       |     465.7300000 |
|      2 |          12 | 0432       |     679.0000000 |
|      2 |          12 | 0441       |    1342.0000000 |
|      2 |          12 | 0442       |    1135.0000005 |
|      2 |          12 | 0443       |      15.4500000 |
|      2 |          12 | 0451       |    2345.4999998 |
|      2 |          12 | 0452       |     320.9899996 |
|      2 |          12 | 0453       |       1.1000000 |
|      2 |          12 | 0454       |      95.4250000 |
|      2 |          12 | 0511       |    2113.5599996 |
|      2 |          12 | 0512       |     665.4500000 |
|      2 |          12 | 0513       |      14.0000000 |
|      2 |          12 | 0520       |    2801.0050012 |
|      2 |          12 | 0531       |    2209.8400002 |
|      2 |          12 | 0532       |     942.5349999 |
|      2 |          12 | 0533       |     666.9999999 |
|      2 |          12 | 0540       |    3166.3700019 |
|      2 |          12 | 0551       |      16.8900000 |
|      2 |          12 | 0552       |    1173.7199992 |
|      2 |          12 | 0561       |    4359.1899981 |
|      2 |          12 | 0562       |    2347.9399994 |
|      2 |          12 | 0611       |    1195.3750007 |
|      2 |          12 | 0612       |      63.1350000 |
|      2 |          12 | 0613       |     647.6500001 |
|      2 |          12 | 0621       |     429.5000001 |
|      2 |          12 | 0622       |      62.0000000 |
|      2 |          12 | 0623       |     172.0000000 |
|      2 |          12 | 0624       |     104.0000000 |
|      2 |          12 | 0713       |      58.2500000 |
|      2 |          12 | 0721       |    1346.3099994 |
|      2 |          12 | 0722       |    8245.1750216 |
|      2 |          12 | 0723       |    3412.2950002 |
|      2 |          12 | 0724       |      21.3999999 |
|      2 |          12 | 0732       |    1949.0999901 |
|      2 |          12 | 0733       |    4293.0000000 |
|      2 |          12 | 0736       |      56.0000000 |
|      2 |          12 | 0810       |       8.0000000 |
|      2 |          12 | 0820       |    3502.0899993 |
|      2 |          12 | 0830       |    7377.5999936 |
|      2 |          12 | 0911       |    1742.3500000 |
|      2 |          12 | 0912       |     131.0000000 |
|      2 |          12 | 0913       |     544.7999999 |
|      2 |          12 | 0914       |      96.9450000 |
|      2 |          12 | 0915       |     134.5000000 |
|      2 |          12 | 0922       |      96.0000000 |
|      2 |          12 | 0923       |      10.5000000 |
|      2 |          12 | 0931       |     878.0450001 |
|      2 |          12 | 0932       |     387.1800000 |
|      2 |          12 | 0933       |     129.2000000 |
|      2 |          12 | 0934       |      26.0300000 |
|      2 |          12 | 0941       |     893.0000002 |
|      2 |          12 | 0942       |     177.8100000 |
|      2 |          12 | 0951       |     326.1000000 |
|      2 |          12 | 0952       |     154.1500003 |
|      2 |          12 | 0953       |      24.3000000 |
|      2 |          12 | 0954       |    1915.0649973 |
|      2 |          12 | 0960       |     132.5000000 |
|      2 |          12 | 1010       |    3973.0000000 |
|      2 |          12 | 1020       |    5075.9999996 |
|      2 |          12 | 1030       |      96.0000000 |
|      2 |          12 | 1040       |      40.0000000 |
|      2 |          12 | 1050       |     648.0000000 |
|      2 |          12 | 1111       |    4590.2700020 |
|      2 |          12 | 1112       |     906.8499996 |
|      2 |          12 | 1211       |    1786.2000011 |
|      2 |          12 | 1212       |     179.8250002 |
|      2 |          12 | 1213       |    9336.2100023 |
|      2 |          12 | 1231       |    2025.6899998 |
|      2 |          12 | 1232       |    1661.9899999 |
|      2 |          12 | 1254       |      39.0000000 |
|      2 |          12 | 1262       |     252.0000000 |
|      2 |          12 | 1270       |    5180.9000028 |
|      2 |          12 | 1310       |    1568.8499999 |
|      2 |          12 | 1320       |   11395.9360012 |
|      2 |          13 | 0111       |    6178.6499865 |
|      2 |          13 | 0112       |    5501.4300022 |
|      2 |          13 | 0113       |    1917.5700000 |
|      2 |          13 | 0114       |    2253.9699971 |
|      2 |          13 | 0115       |     814.1379998 |
|      2 |          13 | 0116       |    1445.6299969 |
|      2 |          13 | 0117       |    2460.2739928 |
|      2 |          13 | 0118       |     837.1599995 |
|      2 |          13 | 0119       |    1026.4349969 |
|      2 |          13 | 0121       |     356.2949999 |
|      2 |          13 | 0122       |    1175.9480045 |
|      2 |          13 | 0220       |     158.5000007 |
|      2 |          13 | 0311       |     640.2500000 |
|      2 |          13 | 0312       |   14938.7499971 |
|      2 |          13 | 0313       |     558.4499992 |
|      2 |          13 | 0314       |     960.6500004 |
|      2 |          13 | 0321       |    2549.9900004 |
|      2 |          13 | 0322       |      52.4600001 |
|      2 |          13 | 0411       |   49664.0000000 |
|      2 |          13 | 0431       |     448.7000001 |
|      2 |          13 | 0432       |     645.0000000 |
|      2 |          13 | 0441       |    1171.7500004 |
|      2 |          13 | 0442       |     844.5000003 |
|      2 |          13 | 0443       |       5.0000000 |
|      2 |          13 | 0451       |    1838.9000000 |
|      2 |          13 | 0452       |     302.4999999 |
|      2 |          13 | 0453       |       1.6500000 |
|      2 |          13 | 0454       |      76.6799999 |
|      2 |          13 | 0511       |    3016.5850006 |
|      2 |          13 | 0512       |    1303.6200000 |
|      2 |          13 | 0520       |    3894.6499995 |
|      2 |          13 | 0531       |    2159.0400000 |
|      2 |          13 | 0532       |    1225.4250004 |
|      2 |          13 | 0533       |     855.9999999 |
|      2 |          13 | 0540       |    2864.5049997 |
|      2 |          13 | 0551       |      12.1000000 |
|      2 |          13 | 0552       |     667.4850000 |
|      2 |          13 | 0561       |    3855.5919975 |
|      2 |          13 | 0562       |    1137.0000011 |
|      2 |          13 | 0611       |     903.1800006 |
|      2 |          13 | 0613       |     560.7500000 |
|      2 |          13 | 0621       |     512.9999999 |
|      2 |          13 | 0622       |     304.0000000 |
|      2 |          13 | 0623       |     201.0000000 |
|      2 |          13 | 0624       |     312.0000000 |
|      2 |          13 | 0630       |      16.0000000 |
|      2 |          13 | 0711       |       1.3500000 |
|      2 |          13 | 0721       |    1440.3500000 |
|      2 |          13 | 0722       |   11805.6599715 |
|      2 |          13 | 0723       |    5154.6500000 |
|      2 |          13 | 0724       |      62.6500001 |
