mysql> SELECT FS_ID,SUM(INCOME1)+SUM(INCOME2)+SUM(INCOME3)+SUM(INCOME4) AS CY ,COUNT(MEM_ID) FROM INCOME GROUP BY FS_ID,MEM_ID;
+-------+-------+---------------+
| FS_ID | CY    | COUNT(MEM_ID) |
|  3257 |   804 |             3 |
|  3257 |   642 |             3 |
|  3258 |   645 |             3 |
|  3258 |   450 |             3 |
|  3261 |   450 |             3 |
|  3261 |   648 |             3 |
|  3262 |   579 |             3 |
|  3262 |   741 |             3 |
|  3263 |  1545 |             3 |
|  3264 |   765 |             3 |
|  3264 |   600 |             3 |
|  3265 |   873 |             3 |
|  3266 |   969 |             3 |
|  3267 |  1506 |             3 |
|  3267 |     0 |             3 |
|  3267 |     0 |             3 |
|  3268 |  1407 |             3 |
|  3268 |     0 |             3 |
|  3268 |     0 |             3 |
|  3268 |     0 |             3 |
|  3269 |   597 |             3 |
|  3269 |   543 |             3 |
|  3270 |   648 |             3 |
|  3270 |   648 |             3 |
|  3270 |   519 |             3 |
|  3271 |  1278 |             3 |
|  3271 |   390 |             3 |
|  3273 |   390 |             3 |
|  3273 |   486 |             3 |
|  3274 |   420 |             3 |
|  3274 |   453 |             3 |
|  3274 |   486 |             3 |
|  3275 |   969 |             3 |
|  3275 |   906 |             3 |
|  3276 |   450 |             3 |
|  3276 |   453 |             3 |
|  3277 |   486 |             3 |
|  3277 |   519 |             3 |
|  3278 |  1449 |             3 |
|  3278 |   438 |             3 |
|  3285 |  2469 |             3 |
|  3286 |   798 |             3 |
|  3286 |   582 |             3 |
|  3286 |   645 |             3 |
|  3287 |  1050 |             3 |
|  3287 |     0 |             3 |
|  3287 |   630 |             3 |
|  3288 |   774 |             3 |
|  3288 |   387 |             3 |
|  3290 |   630 |             3 |
|  3290 |   720 |             3 |
|  3291 |   480 |             3 |
|  3291 |   582 |             3 |
|  3291 |   516 |             3 |
|  3292 |   534 |             3 |
|  3292 |   642 |             3 |
|  3292 |   546 |             3 |
|  3293 |   798 |             3 |
|  3295 |   807 |             3 |
|  3295 |   645 |             3 |
|  3296 |   630 |             3 |
|  3296 |   720 |             3 |
|  3296 |   480 |             3 |
|  3297 |  2538 |             3 |
|  3298 |   807 |             3 |
|  3298 |  1746 |             3 |
|  3299 |  1227 |             3 |
|  3301 |  2700 |             3 |
|  3301 |     0 |             3 |
|  3301 |     0 |             3 |
|  3301 |   648 |             3 |
|  3302 |  1839 |             3 |
|  3302 |   888 |             3 |
|  3303 |   900 |             3 |
|  3303 |   600 |             3 |
|  3304 |  1545 |             3 |
|  3304 |   645 |             3 |
|  3304 |   549 |             3 |
|  3305 |   579 |             3 |
|  3305 |   513 |             3 |
|  3306 |   630 |             3 |
|  3306 |   645 |             3 |
|  3308 |  3000 |             3 |
|  3308 |  5352 |             3 |
|  3308 |  3390 |             3 |
|  3308 |  3495 |             3 |
|  3308 |  2817 |             3 |
|  3309 |   450 |             3 |
|  3309 |   450 |             3 |
|  3311 |  3852 |             3 |
|  3312 |  1221 |             3 |
|  3313 |  1116 |             3 |
|  3314 |  1614 |             3 |
|  3314 |   648 |             3 |
|  3315 |  1131 |             3 |
|  3315 |  1872 |             3 |
|  3316 |  2097 |             3 |
|  3319 |   387 |             3 |
|  3319 |   516 |             3 |
|  3320 |  1131 |             3 |
|  3320 |   645 |             3 |
|  3321 |   582 |             3 |
|  3321 |   486 |             3 |
|  3324 |   483 |             3 |
|  3324 |   486 |             3 |
|  3324 |   543 |             3 |
|  3324 |   582 |             3 |
|  3325 |   624 |             3 |
|  3325 |   486 |             3 |
|  3327 |   570 |             3 |
|  3327 |   546 |             3 |
|  3327 |   549 |             3 |
|  3328 |   807 |             3 |
|  3328 |   579 |             3 |
|  3328 |   579 |             3 |
|  3330 |   807 |             3 |
|  3330 |   516 |             3 |
|  3330 |   645 |             3 |
|  3331 |     0 |             3 |
|  3331 |  3033 |             3 |
|  3331 |     0 |             3 |
|  3332 |   645 |             3 |
|  3332 |   510 |             3 |
|  3332 |   582 |             3 |
|  3334 |   645 |             3 |
|  3334 |   516 |             3 |
|  3335 |  1221 |             3 |
|  3335 |   726 |             3 |
|  3336 |   741 |             3 |
|  3336 |   645 |             3 |
|  3342 |   642 |             3 |
|  3342 |   483 |             3 |
|  3343 |   354 |             3 |
|  3343 |   321 |             3 |
|  3343 |   288 |             3 |
|  3345 |   483 |             3 |
|  3345 |   354 |             3 |
|  3347 |   450 |             3 |
|  3347 |   354 |             3 |
|  3347 |   387 |             3 |
|  3348 |   519 |             3 |
|  3348 |   615 |             3 |
|  3349 |   453 |             3 |
|  3349 |   708 |             3 |
|  3349 |   969 |             3 |
|  3350 |   486 |             3 |
|  3350 |   549 |             3 |
|  3350 |   615 |             3 |
|  3350 |   546 |             3 |
|  3351 |   582 |             3 |
|  3351 |   483 |             3 |
|  3352 |   354 |             3 |
|  3352 |   405 |             3 |
|  3352 |   372 |             3 |
|  3353 |   648 |             3 |
|  3353 |   450 |             3 |
|  3353 |   549 |             3 |
|  3354 |   786 |             3 |
|  3354 |   648 |             3 |
|  3354 |   675 |             3 |
|  3355 |  1599 |             3 |
|  3355 |   420 |             3 |
|  3355 |   483 |             3 |
|  3356 |  2550 |             3 |
|  3359 |   861 |             3 |
|  3360 |   483 |             3 |
|  3360 |   543 |             3 |
|  3361 |   516 |             3 |
|  3363 |  1032 |             3 |
|  3366 |  1452 |             3 |
|  3366 |   903 |             3 |
|  3367 |  1107 |             3 |
|  3367 |   453 |             3 |
|  3370 |   273 |             3 |
|  3370 |   273 |             3 |
|  3370 |   273 |             3 |
|  3370 |   273 |             3 |
|  3372 |   486 |             3 |
|  3372 |   483 |             3 |
|  3375 |   474 |             3 |
|  3375 |   384 |             3 |
|  3375 |   387 |             3 |
|  3375 |   351 |             3 |
|  3377 |   807 |             3 |
|  3377 |   435 |             3 |
|  3378 |   489 |             3 |
|  3378 |   390 |             3 |
|  3379 |   690 |             3 |
|  3379 |   600 |             3 |
|  3379 |   390 |             3 |
|  3379 |   324 |             3 |
|  3380 |   600 |             3 |
|  3380 |   621 |             3 |
|  3383 |  2085 |             3 |
|  3383 |     0 |             3 |
|  3383 |     0 |             3 |
|  3384 |   807 |             3 |
|  3384 |   648 |             3 |
|  3384 |     0 |             3 |
|  3385 |  1290 |             3 |
|  3385 |  1884 |             3 |
|  3388 |   483 |             3 |
|  3388 |   480 |             3 |
|  3390 |  1935 |             3 |
|  3390 |     0 |             3 |
|  3390 |     0 |             3 |
|  3390 |     0 |             3 |
|  3390 |     0 |             3 |
|  3392 |  1125 |             3 |
|  3392 |   936 |             3 |
|  3393 |  1452 |             3 |
|  3394 |  1128 |             3 |
|  3395 |  1572 |             3 |
|  3395 |   582 |             3 |
|  3396 |   582 |             3 |
|  3396 |   510 |             3 |
|  3397 |   870 |             3 |
|  3397 |   645 |             3 |
|  3397 |   903 |             3 |
|  3398 |  1128 |             3 |
|  3399 |  2412 |             3 |
|  3400 |  1935 |             3 |
|  3400 |   870 |             3 |
|  3402 |   954 |             3 |
|  3402 |   453 |             3 |
|  3403 |   615 |             3 |
|  3403 |   810 |             3 |
|  3404 |   480 |             3 |
|  3404 |   540 |             3 |
|  3404 |   450 |             3 |
|  3406 |   969 |             3 |
|  3406 |   453 |             3 |
|  3407 |   966 |             3 |
|  3408 |   645 |             3 |
|  3408 |   549 |             3 |
|  3409 |  2904 |             3 |
|  3409 |     0 |             3 |
|  3410 |   804 |             3 |
|  3410 |   792 |             3 |
|  3410 |   804 |             3 |
|  3410 |   807 |             3 |
|  3411 |   576 |             3 |
|  3411 |  1857 |             3 |
|  3411 |   483 |             3 |
|  3411 |   645 |             3 |
|  3419 |  1680 |             3 |
|  3419 |   801 |             3 |
|  3420 |   750 |             3 |
|  3421 |   900 |             3 |
|  3423 |  3000 |             3 |
|  3424 |  1452 |             3 |
|  3428 |  1608 |             3 |
|  3429 |   680 |             3 |
|  3429 |     0 |             3 |
|  3430 |  1128 |             3 |
|  3431 |   642 |             3 |
|  3433 |   969 |             3 |
|  3433 |  2034 |             3 |
|  3436 |  1350 |             3 |
|  3439 |  1122 |             3 |
|  3439 |   804 |             3 |
|  3440 |  2088 |             3 |
|  3440 |  1131 |             3 |
|  3442 |   837 |             3 |
|  3442 |  1443 |             3 |
|  3443 |  1452 |             3 |
|  3443 |   960 |             3 |
|  3444 |   390 |             3 |
|  3444 |   450 |             3 |
|  3444 |   450 |             3 |
|  3445 |   300 |             3 |
|  3445 |  1350 |             3 |
|  3446 |   696 |             3 |
|  3446 |   750 |             3 |
|  3446 |   750 |             3 |
|  3447 |   450 |             3 |
|  3447 |   450 |             3 |
|  3447 |   804 |             3 |
|  3447 |   360 |             3 |
|  3447 |   360 |             3 |
|  3448 |  1680 |             3 |
|  3449 |  1050 |             3 |
|  3450 |  2907 |             3 |
|  3451 |  2100 |             3 |
|  3453 |  1128 |             3 |
|  3454 |   450 |             3 |
|  3454 |   450 |             3 |
|  3454 |   360 |             3 |
|  3457 |  3873 |             3 |
|  3457 |  1581 |             3 |
|  3463 |  1050 |             3 |
|  3464 |  1290 |             3 |
|  3465 |  1611 |             3 |
|  3465 |  1602 |             3 |
|  3466 |  1677 |             3 |
|  3467 |  1608 |             3 |
|  3468 |  2421 |             3 |
|  3470 |  1128 |             3 |
|  3470 |  2535 |             3 |
|  3472 |   900 |             3 |
|  3472 |   600 |             3 |
|  3472 |   600 |             3 |
|  3472 |   450 |             3 |
|  3474 |  1500 |             3 |
|  3474 |   480 |             3 |
|  3475 |  1500 |             3 |
|  3476 |   300 |             3 |
|  3476 |   360 |             3 |
|  3476 |   360 |             3 |
|  3477 |   660 |             3 |
|  3478 |  1548 |             3 |
|  3480 |  2256 |             3 |
|  3481 |  8784 |             3 |
|  3481 |     0 |             3 |
|  3482 |  1050 |             3 |
|  3482 |     0 |             3 |
|  3483 |  8922 |             3 |
|  3484 |  3357 |             3 |
|  3486 |  3426 |             3 |
|  3488 | 11280 |             3 |
|  3488 |     0 |             3 |
|  3488 |  3387 |             3 |
|  3488 |     0 |             3 |
|  3490 | 15666 |             3 |
|  3490 |  3207 |             3 |
|  3490 |  5028 |             3 |
|  3490 |     0 |             3 |
|  3491 |  6000 |             3 |
|  3491 |  2565 |             3 |
|  3492 |  6000 |             3 |
|  3492 |     0 |             3 |
|  3492 |  4992 |             3 |
|  3492 |  5580 |             3 |
|  3492 |     0 |             3 |
|  3492 |     0 |             3 |
|  3492 |     0 |             3 |
|  3492 |     0 |             3 |
|  3492 |     0 |             3 |
|  3492 |  4278 |             3 |
|  3492 |  6240 |             3 |
|  3493 |  4458 |             3 |
|  3494 |  5400 |             3 |
|  3494 |     0 |             3 |
|  3494 |  3420 |             3 |
|  3494 |  1782 |             3 |
|  3495 |     0 |             3 |
|  3496 |     0 |             3 |
|  3496 |     0 |             3 |
|  3496 |  2892 |             3 |
|  3497 |  3600 |             3 |
|  3497 |  3213 |             3 |
|  3497 |  7140 |             3 |
|  3499 |  3498 |             3 |
|  3500 |  3600 |             3 |
|  3500 |  5355 |             3 |
|  3500 |  3990 |             3 |
|  3501 |  3600 |             3 |
|  3501 |     0 |             3 |
|  3503 |  5586 |             3 |
|  3503 |     0 |             3 |
|  3503 |     0 |             3 |
|  3503 |  2790 |             3 |
|  3504 |  3900 |             3 |
|  3504 |  2646 |             3 |
|  3504 |  2823 |             3 |
|  3504 |  3207 |             3 |
|  3504 |     0 |             3 |
|  3504 |  2823 |             3 |
|  3506 |  9078 |             3 |
|  3506 |     0 |             3 |
|  3506 |  2319 |             3 |
|  3506 |  3510 |             3 |
|  3507 |  5643 |             3 |
|  3507 |     0 |             3 |
|  3507 |  1782 |             3 |
|  3507 |  1425 |             3 |
|  3507 |  2286 |             3 |
|  3508 |     0 |             3 |
|  3508 |  4122 |             3 |
|  3510 |  8949 |             3 |
|  3510 |  1707 |             3 |
|  3511 |  9891 |             3 |
|  3511 |     0 |             3 |
|  3511 |     0 |             3 |
|  3512 |  2700 |             3 |
|  3512 |  4035 |             3 |
|  3512 |  1818 |             3 |
|  3512 |  1782 |             3 |
|  3512 |     0 |             3 |
|  3513 |  3000 |             3 |
|  3515 |  3600 |             3 |
|  3515 |     0 |             3 |
|  3515 |     0 |             3 |
|  3515 |  1854 |             3 |
|  3515 |  4278 |             3 |
|  3515 |  1707 |             3 |
|  3515 |  3027 |             3 |
|  3516 |  1500 |             3 |
|  3516 |     0 |             3 |
|  3516 |  4278 |             3 |
|  3517 |  2850 |             3 |
|  3517 |  2493 |             3 |
|  3518 |  8940 |             3 |
|  3518 |  4707 |             3 |
|  3519 |  6564 |             3 |
|  3519 |  2994 |             3 |
|  3520 |  4500 |             3 |
|  3520 |  2319 |             3 |
|  3520 |     0 |             3 |
|  3522 |  4500 |             3 |
|  3522 |     0 |             3 |
|  3523 |  2250 |             3 |
|  3523 |     0 |             3 |
|  3524 |  4500 |             3 |
|  3524 |     0 |             3 |
|  3524 |  2712 |             3 |
|  3525 |  6366 |             3 |
|  3525 |  1995 |             3 |
|  3527 |  2100 |             3 |
|  3528 |   801 |             3 |
|  3528 |   453 |             3 |
|  3530 |   774 |             3 |
|  3531 |  1446 |             3 |
|  3532 |   870 |             3 |
|  3533 |   300 |             3 |
|  3533 |   150 |             3 |
|  3534 |   300 |             3 |
|  3534 |   150 |             3 |
|  3535 |  1800 |             3 |
|  3536 |     0 |             3 |
|  3537 |     0 |             3 |
|  3538 |  2421 |             3 |
|  3539 |  1611 |             3 |
|  3539 |  1677 |             3 |
|  3540 |   729 |             3 |
|  3540 |   360 |             3 |
|  3542 |  1800 |             3 |
|  3543 |  1197 |             3 |
|  3544 |     0 |             3 |
|  3544 |     0 |             3 |
|  3544 |   850 |             3 |
|  3544 |   600 |             3 |
|  3544 |   360 |             3 |
|  3544 |   700 |             3 |
|  3544 |   540 |             3 |
|  3550 |     0 |             3 |
|  3550 |     0 |             3 |
|  3550 |   450 |             3 |
|  3550 |     0 |             3 |
|  3550 |     0 |             3 |
|  3550 |   450 |             3 |
|  3550 |   600 |             3 |
|  3550 |   360 |             3 |
|  3551 |  1290 |             3 |
|  3552 |  1750 |             3 |
|  3552 |  3210 |             3 |
|  3553 |  5355 |             3 |
|  3553 |  3213 |             3 |
|  3554 |  4500 |             3 |
|  3554 |  2499 |             3 |
|  3554 |  4284 |             3 |
|  3555 |  9426 |             3 |
|  3555 |     0 |             3 |
|  3555 |  2928 |             3 |
|  3555 |  2856 |             3 |
|  3555 |     0 |             3 |
|  3555 |     0 |             3 |
|  3555 |  3570 |             3 |
|  3556 | 13419 |             3 |
|  3557 |  3105 |             3 |
|  3558 |     0 |             3 |
|  3558 |     0 |             3 |
|  3559 |  4500 |             3 |
|  3559 |  3390 |             3 |
|  3560 |  4500 |             3 |
|  3560 |  3387 |             3 |
|  3560 |  2817 |             3 |
|  3560 |  3210 |             3 |
|  3562 |  3000 |             3 |
|  3563 |  3600 |             3 |
|  3563 |  6417 |             3 |
|  3563 |  4278 |             3 |
|  3563 |  3027 |             3 |
|  3563 |  2136 |             3 |
|  3563 |  2673 |             3 |
|  3564 |  3000 |             3 |
|  3565 |  3300 |             3 |
|  3566 | 12345 |             3 |
|  3566 |  7491 |             3 |
|  3567 |  8883 |             3 |
|  3567 |  2316 |             3 |
|  3567 |  2493 |             3 |
|  3568 | 11559 |             3 |
|  3568 |     0 |             3 |
|  3568 |  3027 |             3 |
|  3568 |  2211 |             3 |
|  3568 |     0 |             3 |
|  3570 | 13533 |             3 |
|  3570 |  6777 |             3 |
|  3571 |  3207 |             3 |
|  3574 |  3000 |             3 |
|  3574 |     0 |             3 |
|  3583 |  6780 |             3 |
|  3583 |  6348 |             3 |
|  3584 |  8250 |             3 |
|  3584 |     0 |             3 |
|  3584 |     0 |             3 |
|  3584 |     0 |             3 |
|  3584 |     0 |             3 |
|  3584 |     0 |             3 |
|  3585 |  7062 |             3 |
|  3585 |  3519 |             3 |
|  3585 |     0 |             3 |
|  3586 |  2994 |             3 |
|  3586 |  4023 |             3 |
|  3589 |  5349 |             3 |
|  3589 |  2673 |             3 |
|  3590 |  5808 |             3 |
|  3590 |  2565 |             3 |
|  3591 |  4407 |             3 |
|  3591 |  2136 |             3 |
|  3592 |  5250 |             3 |
|  3595 |  3000 |             3 |
|  3595 |     0 |             3 |
|  3595 |  3924 |             3 |
|  3595 |  2319 |             3 |
|  3595 |  3033 |             3 |
|  3595 |  3567 |             3 |
|  3596 |  3000 |             3 |
|  3596 |  3567 |             3 |
|  3596 |     0 |             3 |
|  3596 |     0 |             3 |
|  3597 |  6630 |             3 |
|  3597 |  2781 |             3 |
|  3598 |  2250 |             3 |
|  3598 |     0 |             3 |
|  3598 |     0 |             3 |
|  3599 |  5301 |             3 |
|  3599 |  2463 |             3 |
|  3600 |     0 |             3 |
|  3600 |  5352 |             3 |
|  3600 |  3924 |             3 |
|  3600 |  3210 |             3 |
|  3600 |  2676 |             3 |
|  3601 |  5508 |             3 |
|  3601 |  2142 |             3 |
|  3602 |  9981 |             3 |
|  3602 |     0 |             3 |
|  3603 |  6600 |             3 |
|  3603 |  3033 |             3 |
|  3603 |  4281 |             3 |
|  3603 |  2856 |             3 |
|  3603 |  3924 |             3 |
|  3603 |     0 |             3 |
|  3603 |  3924 |             3 |
|  3603 |     0 |             3 |
|  3603 |     0 |             3 |
|  3603 |     0 |             3 |
|  3604 |  3300 |             3 |
|  3604 |  2499 |             3 |
|  3604 |  2142 |             3 |
|  3604 |  2319 |             3 |
|  3604 |  3924 |             3 |
|  3606 | 15200 |             3 |
|  3606 |     0 |             3 |
|  3606 |  3567 |             3 |
|  3606 |  2850 |             3 |
|  3606 |     0 |             3 |
|  3606 |  4428 |             3 |
|  3606 |  2850 |             3 |
|  3606 |     0 |             3 |
|  3606 |     0 |             3 |
|  3606 |     0 |             3 |
|  3606 |     0 |             3 |
|  3606 |  2136 |             3 |
|  3606 |  2136 |             3 |
|  3606 |  2643 |             3 |
|  3607 |  4050 |             3 |
|  3607 |  4740 |             3 |
|  3608 |  6747 |             3 |
|  3608 |  2247 |             3 |
|  3609 |  3132 |             3 |
|  3609 |     0 |             3 |
|  3613 |  1350 |             3 |
|  3613 |     0 |             3 |
|  3613 |  2643 |             3 |
|  3613 |  3000 |             3 |
|  3615 |   900 |             3 |
|  3615 |     0 |             3 |
|  3615 |     0 |             3 |
|  3615 |  2319 |             3 |
|  3616 |  3000 |             3 |
|  3616 |     0 |             3 |
|  3616 |  3027 |             3 |
|  3616 |  2424 |             3 |
|  3616 |  2601 |             3 |
|  3617 |  8064 |             3 |
|  3618 |  6210 |             3 |
|  3619 |  6192 |             3 |
|  3619 |  1425 |             3 |
|  3620 |  6240 |             3 |
|  3620 |  5349 |             3 |
|  3621 |  8049 |             3 |
|  3621 |     0 |             3 |
|  3621 |  1137 |             3 |
|  3622 |  3150 |             3 |
|  3622 |  3027 |             3 |
|  3622 |     0 |             3 |
|  3623 |  5778 |             3 |
|  3623 |  4278 |             3 |
|  3624 |  3600 |             3 |
|  3625 |  6276 |             3 |
|  3625 |  3387 |             3 |
|  3626 |  4830 |             3 |
|  3626 |  5352 |             3 |
|  3627 |  3600 |             3 |
|  3627 |  1854 |             3 |
|  3627 |  2289 |             3 |
|  3627 |  2004 |             3 |
|  3627 |  1860 |             3 |
|  3629 | 10701 |             3 |
|  3630 |  1500 |             3 |
|  3631 |  3600 |             3 |
|  3633 |  1050 |             3 |
|  3633 |     0 |             3 |
|  3634 |  5892 |             3 |
|  3634 |  4278 |             3 |
|  3635 |  1050 |             3 |
|  3635 |     0 |             3 |
|  3636 |  1050 |             3 |
|  3636 |  2280 |             3 |
|  3637 |  6828 |             3 |
|  3637 |  2280 |             3 |
|  3637 |     0 |             3 |
|  3638 |  1050 |             3 |
|  3638 |  2715 |             3 |
|  3638 |     0 |             3 |
|  3639 |  1200 |             3 |
|  3639 |     0 |             3 |
|  3639 |  2922 |             3 |
|  3639 |     0 |             3 |
|  3639 |     0 |             3 |
|  3639 |     0 |             3 |
|  3639 |     0 |             3 |
|  3639 |     0 |             3 |
|  3640 |  1200 |             3 |
|  3640 |     0 |             3 |
|  3640 |     0 |             3 |
|  3640 |     0 |             3 |
|  3641 |  6903 |             3 |
|  3641 |  2493 |             3 |
|  3641 |     0 |             3 |
|  3641 |     0 |             3 |
|  3641 |     0 |             3 |
|  3641 |     0 |             3 |
|  3641 |     0 |             3 |
|  3642 |  7884 |             3 |
|  3642 |  4278 |             3 |
|  3643 |  3000 |             3 |
|  3643 |     0 |             3 |
|  3643 |     0 |             3 |
|  3645 |  3600 |             3 |
|  3645 |     0 |             3 |
|  3646 |  7728 |             3 |
|  3646 |  5169 |             3 |
|  3648 |  9057 |             3 |
|  3648 |     0 |             3 |
|  3648 |  3387 |             3 |
|  3648 |  3492 |             3 |
|  3649 | 15369 |             3 |
|  3649 |  8400 |             3 |
|  3650 | 12627 |             3 |
|  3650 |  6060 |             3 |
|  3650 |     0 |             3 |
|  3652 |  2922 |             3 |
|  3652 |  5349 |             3 |
|  3653 |  7521 |             3 |
|  3653 |  2496 |             3 |
|  3653 |     0 |             3 |
|  3654 |  4500 |             3 |
|  3655 |  2400 |             3 |
|  3655 |  3030 |             3 |
|  3656 |  2400 |             3 |
|  3656 |  3921 |             3 |
|  3656 |  3030 |             3 |
|  3657 |  4692 |             3 |
|  3657 |  2319 |             3 |
|  3658 |  4500 |             3 |
|  3658 |  3423 |             3 |
|  3658 |  1854 |             3 |
|  3659 |  2400 |             3 |
|  3659 |  2319 |             3 |
|  3660 |  4743 |             3 |
|  3660 |  4671 |             3 |
|  3661 |  2400 |             3 |
|  3661 |  1785 |             3 |
|  3661 |  2496 |             3 |
|  3661 |  2139 |             3 |
|  3661 |     0 |             3 |
|  3661 |     0 |             3 |
|  3662 |  3000 |             3 |
|  3663 |  7989 |             3 |
|  3663 |  2850 |             3 |
|  3664 | 11901 |             3 |
|  3665 |  7899 |             3 |
|  3665 |  2916 |             3 |
|  3665 |  2493 |             3 |
|  3666 |  2100 |             3 |
|  3666 |  1137 |             3 |
|  3666 |  2850 |             3 |
|  3666 |  3207 |             3 |
|  3667 |  2100 |             3 |
|  3667 |     0 |             3 |
|  3667 |  4278 |             3 |
|  3668 |  5892 |             3 |
|  3668 |  2424 |             3 |
|  3669 |  5658 |             3 |
|  3670 |  7734 |             3 |
|  3671 |  2100 |             3 |
|  3671 |  3921 |             3 |
|  3671 |  1137 |             3 |
|  3672 |  4563 |             3 |
|  3672 |  1707 |             3 |
|  3673 |  1950 |             3 |
|  3673 |  2136 |             3 |
|  3673 |  1959 |             3 |
|  3673 |  3000 |             3 |
|  3673 |     0 |             3 |
|  3675 |  5607 |             3 |
|  3675 |     0 |             3 |
|  3675 |     0 |             3 |
|  3677 |  3450 |             3 |
|  3677 |     0 |             3 |
|  3677 |     0 |             3 |
|  3678 |  1050 |             3 |
|  3678 |  4278 |             3 |
|  3678 |     0 |             3 |
|  3678 |     0 |             3 |
|  3678 |     0 |             3 |
|  3679 | 12993 |             3 |
|  3679 |     0 |             3 |
|  3679 |     0 |             3 |
|  3681 |   660 |             3 |
|  3681 |  2200 |             3 |
|  3681 |  2781 |             3 |
|  3682 |  3300 |             3 |
|  3682 |  3033 |             3 |
|  3682 |     0 |             3 |
|  3683 |  2700 |             3 |
|  3683 |  3210 |             3 |
|  3683 |  2499 |             3 |
|  3683 |  3210 |             3 |
|  3683 |  2676 |             3 |
|  3683 |  3210 |             3 |
|  3684 |  3300 |             3 |
|  3684 |  3033 |             3 |
|  3684 |  2604 |             3 |
|  3685 |  4500 |             3 |
|  3685 |     0 |             3 |
|  3687 |  5433 |             3 |
|  3688 |  3000 |             3 |
|  3688 |     0 |             3 |
|  3688 |  3210 |             3 |
|  3689 |  3000 |             3 |
|  3689 |     0 |             3 |
|  3690 |  3000 |             3 |
|  3690 |     0 |             3 |
|  3690 |  3495 |             3 |
|  3690 |  3033 |             3 |
|  3690 |  2817 |             3 |
|  3691 |  3000 |             3 |
|  3691 |     0 |             3 |
|  3691 |  3210 |             3 |
|  3691 |  3033 |             3 |
|  3691 |  3285 |             3 |
|  3692 |  3000 |             3 |
|  3692 |  3210 |             3 |
|  3693 |  3600 |             3 |
|  3693 |     0 |             3 |
|  3694 |  6567 |             3 |
|  3694 |  4995 |             3 |
|  3697 | 10209 |             3 |
|  3697 |     0 |             3 |
|  3697 |  4278 |             3 |
|  3697 |  4278 |             3 |
|  3698 |  3000 |             3 |
|  3698 |  2853 |             3 |
|  3699 |  4500 |             3 |
|  3699 |     0 |             3 |
|  3700 |  4500 |             3 |
|  3700 |     0 |             3 |
|  3700 |  3423 |             3 |
|  3702 |  3000 |             3 |
|  3702 |  2319 |             3 |
|  3703 |  4500 |             3 |
|  3703 |  4278 |             3 |
|  3703 |     0 |             3 |
|  3704 |  6000 |             3 |
|  3704 |  2781 |             3 |
|  3704 |  3207 |             3 |
|  3705 | 17601 |             3 |
|  3705 |  2388 |             3 |
|  3707 |  3849 |             3 |
|  3708 |  4500 |             3 |
|  3708 |  5169 |             3 |
|  3708 |  2565 |             3 |
|  3709 |  5400 |             3 |
|  3709 |  4776 |             3 |
|  3709 |  3207 |             3 |
|  3710 |  7134 |             3 |
|  3710 |  2493 |             3 |
|  3711 |  6900 |             3 |
|  3711 |     0 |             3 |
|  3711 |  5778 |             3 |
|  3711 |  6846 |             3 |
|  3711 |  3567 |             3 |
|  3716 |  7173 |             3 |
|  3717 |  3900 |             3 |
|  3717 |     0 |             3 |
|  3717 |  3477 |             3 |
|  3717 |  4278 |             3 |
|  3717 |     0 |             3 |
|  3718 |  7539 |             3 |
|  3718 |  2850 |             3 |
|  3719 |  4950 |             3 |
|  3721 |  4620 |             3 |
|  3721 |  2850 |             3 |
|  3722 |  1800 |             3 |
|  3722 |  3420 |             3 |
|  3723 |  2250 |             3 |
|  3723 |     0 |             3 |
|  3723 |  3027 |             3 |
|  3723 |     0 |             3 |
|  3723 |     0 |             3 |
|  3723 |     0 |             3 |
|  3723 |     0 |             3 |
|  3723 |     0 |             3 |
|  3724 |  3846 |             3 |
|  3724 |  2211 |             3 |
|  3724 |     0 |             3 |
|  3724 |     0 |             3 |
|  3724 |     0 |             3 |
|  3725 |     0 |             3 |
|  3726 |  3000 |             3 |
|  3726 |  3390 |             3 |
|  3727 |  8352 |             3 |
|  3729 |  6444 |             3 |
|  3729 |  3033 |             3 |
|  3730 |  3000 |             3 |
|  3730 |  6228 |             3 |
|  3730 |  2568 |             3 |
|  3733 |  1800 |             3 |
|  3733 |  2856 |             3 |
|  3733 |  3246 |             3 |
|  3735 |  5214 |             3 |
|  3736 |  4500 |             3 |
|  3736 |     0 |             3 |
|  3737 | 13419 |             3 |
|  3738 |  6171 |             3 |
|  3738 |  2853 |             3 |
|  3739 | 10917 |             3 |
|  3741 | 15558 |             3 |
|  3741 |     0 |             3 |
|  3742 |  4500 |             3 |
|  3742 |  3567 |             3 |
|  3743 | 11634 |             3 |
|  3743 |  2655 |             3 |
|  3744 |  9672 |             3 |
|  3745 |  8778 |             3 |
|  3745 |     0 |             3 |
|  3746 | 13773 |             3 |
|  3747 |  7887 |             3 |
|  3747 |     0 |             3 |
|  3747 |  2643 |             3 |
|  3748 |  7749 |             3 |
|  3748 |  2850 |             3 |
|  3749 |  4635 |             3 |
|  3749 |  2136 |             3 |
|  3750 |  9999 |             3 |
|  3750 |  4458 |             3 |
|  3754 | 14487 |             3 |
|  3754 |  4458 |             3 |
|  3755 |  4494 |             3 |
|  3755 |  2493 |             3 |
|  3756 |  4500 |             3 |
|  3757 |  3600 |             3 |
|  3757 |  3747 |             3 |
|  3758 |  6066 |             3 |
|  3758 |     0 |             3 |
|  3759 |     0 |             3 |
|  3759 |  7581 |             3 |
